SA3_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
30909,0,0,0,29,186,170,212,182,38,28,77,146,35,8,28,1137,3,9,10,15,31,21,15,10,0,0,0,0,0,0,8,125,0,3,3,7,17,23,34,22,0,9,0,8,5,3,0,145,0,6,10,26,50,99,221,73,31,25,8,16,14,0,3,575,3,3,8,9,13,9,38,39,3,10,19,18,3,0,3,173,0,0,0,0,20,89,72,103,13,33,19,27,16,0,11,404,0,0,0,9,23,31,94,71,28,17,21,36,12,0,17,353,77,226,565,341,329,267,627,264,38,47,34,38,33,4,93,2982,0,5,14,22,27,41,64,44,14,11,18,23,7,4,3,306,0,0,0,27,22,13,39,98,12,34,24,38,19,0,12,345,43,106,209,297,335,456,625,484,171,195,203,305,95,16,84,3611,189,620,1228,1467,2321,2769,5081,3359,858,968,1092,1413,573,124,605,22665
30910,0,0,3,18,61,56,84,54,26,29,41,87,23,10,6,484,11,3,0,9,34,15,15,14,4,3,4,0,0,5,5,123,0,0,3,13,17,19,19,10,0,5,0,3,0,0,5,96,0,4,7,24,43,100,167,45,18,16,14,10,17,9,4,474,0,3,0,6,11,9,20,8,0,0,3,9,0,0,3,73,0,0,0,3,38,80,51,42,7,13,9,21,3,0,14,288,0,0,0,3,17,8,63,35,12,4,18,22,10,0,8,214,57,172,368,288,291,217,373,182,49,40,53,77,43,8,49,2267,4,0,9,17,33,30,57,41,5,9,13,19,21,6,5,281,0,0,0,22,24,9,16,20,8,20,21,9,4,7,4,172,42,111,199,227,242,268,426,433,218,348,415,758,262,25,78,4054,183,592,1006,1168,1734,1730,3002,2096,652,828,1032,1527,632,151,348,16678
31001,0,0,3,24,187,185,389,202,32,39,48,76,11,4,43,1258,6,0,7,17,40,20,20,4,0,0,0,0,0,0,0,119,0,0,7,21,14,19,30,14,6,4,9,10,0,0,4,149,0,0,7,26,34,61,196,66,10,14,9,18,10,3,14,483,0,0,4,7,47,130,290,173,15,31,23,24,12,8,13,760,0,0,0,0,16,60,35,53,0,6,8,3,0,0,0,187,0,0,0,4,36,22,56,29,5,3,6,3,4,0,11,180,52,152,565,387,228,210,342,120,25,20,6,13,8,8,124,2280,0,3,11,22,16,23,45,54,4,3,7,3,0,0,11,215,0,0,8,582,2103,1407,1481,996,204,185,145,195,98,30,347,7786,17,47,152,282,512,865,1893,1387,366,231,359,440,102,15,305,6969,172,423,989,1725,4135,4262,8362,5191,1027,895,1054,1238,435,175,1388,31477
31002,0,0,0,5,49,48,53,43,4,11,9,11,4,0,17,259,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,21,0,0,4,6,0,5,5,0,0,0,0,0,3,0,4,22,0,0,7,11,20,30,106,17,0,6,4,3,4,0,3,212,0,0,4,3,0,3,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,9,3,5,10,8,5,0,4,52,0,0,0,3,9,9,12,15,5,5,0,3,0,0,0,57,59,258,775,453,302,153,269,95,10,14,3,5,0,0,127,2514,0,5,15,17,24,13,23,9,9,5,0,0,0,6,6,128,0,0,0,8,45,15,22,12,3,8,0,4,0,0,21,146,6,43,134,129,137,75,139,41,10,15,18,12,4,18,61,859,108,513,1142,1031,1161,782,1105,446,79,93,97,134,55,42,436,7227
31003,0,0,0,10,109,112,274,201,41,30,24,40,12,10,20,888,4,0,0,10,26,13,8,0,0,0,0,0,0,0,3,72,0,3,6,11,11,14,9,14,4,0,3,0,0,0,4,88,0,4,8,28,40,109,276,97,18,7,20,18,6,5,8,643,4,0,0,0,8,10,46,26,3,4,0,15,3,0,0,119,0,0,0,0,4,15,16,20,3,5,4,10,3,0,0,70,0,0,3,17,17,13,51,34,10,5,12,7,7,0,9,177,74,297,1015,709,457,289,594,234,37,22,23,37,29,3,132,3964,4,10,22,25,28,40,92,38,6,7,11,11,11,3,10,308,0,0,0,21,51,15,36,22,9,13,8,4,0,0,4,196,23,74,143,225,297,320,755,389,101,67,71,63,17,7,86,2648,189,662,1529,1670,1935,1887,4022,2156,398,338,398,403,169,79,464,16301
31004,0,0,0,23,168,212,622,496,62,92,79,72,28,5,23,1897,0,3,0,11,70,20,23,16,3,4,0,0,0,0,0,147,0,0,9,9,15,15,40,29,5,0,6,0,0,0,4,128,0,0,9,30,48,92,386,140,19,35,47,32,12,5,5,865,0,0,3,4,27,33,136,101,14,12,13,21,8,0,3,371,0,0,0,0,14,22,42,30,5,3,5,5,0,0,3,132,0,0,0,9,30,21,78,35,5,11,9,14,5,0,6,219,37,171,793,610,479,258,844,344,54,42,37,54,14,10,76,3817,0,0,15,31,22,41,85,60,10,19,11,11,13,0,5,329,0,0,0,125,395,187,199,122,22,35,31,20,16,3,52,1220,14,53,167,410,839,893,2693,1514,362,237,339,252,73,57,162,8051,90,431,1271,1779,3235,3563,10751,6722,1200,1014,1149,1105,368,216,679,33570
31101,0,0,0,6,7,3,24,14,9,0,0,3,0,0,3,68,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,12,17,10,0,8,0,0,0,0,6,54,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,12,10,51,174,79,69,49,68,15,10,5,0,0,0,0,45,590,0,0,0,0,4,7,10,5,0,0,4,0,3,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,11,11,37,32,29,23,26,14,0,0,3,6,0,0,9,210,25,105,261,235,274,229,283,144,28,19,19,26,8,3,140,1800
31102,0,0,0,14,88,74,172,152,43,31,46,30,15,0,22,685,3,3,0,5,42,8,15,5,0,0,3,0,0,0,0,92,0,0,0,3,4,5,8,3,0,0,0,0,0,0,0,32,0,0,0,17,30,49,97,33,5,5,11,6,0,0,3,257,0,3,9,3,0,0,24,6,0,0,7,0,3,0,3,63,0,0,0,0,5,15,16,21,5,4,4,8,0,0,5,83,0,0,0,0,5,6,34,30,0,5,8,0,0,0,4,109,47,162,541,428,306,175,295,83,10,11,7,8,0,0,47,2132,0,0,12,9,5,11,25,28,6,0,4,0,3,5,0,116,0,0,0,5,15,5,57,16,6,9,5,6,0,0,0,127,12,52,151,154,248,259,498,188,64,49,46,39,16,4,40,1823,97,359,896,1070,1520,1500,2732,1497,327,313,316,317,120,58,250,11377
31103,0,0,6,39,179,166,393,277,55,33,27,64,9,4,17,1265,4,0,5,5,23,15,6,13,0,0,0,0,0,0,0,55,0,0,4,8,10,24,24,3,3,0,3,0,0,0,0,85,0,5,7,34,54,89,192,53,6,4,6,0,3,0,3,467,0,0,5,7,8,13,53,66,6,3,0,3,4,0,0,175,0,0,0,0,29,177,110,73,12,11,10,12,4,0,5,454,0,0,0,0,83,72,106,74,16,9,8,6,8,4,11,388,46,189,773,596,440,191,327,101,11,9,10,14,0,3,102,2818,0,3,5,15,12,24,41,39,4,5,5,6,8,0,7,169,0,0,0,41,150,93,80,72,20,8,9,17,8,5,19,520,18,53,264,407,789,1082,2057,1056,265,206,306,308,75,23,186,7085,133,474,1386,1768,3161,3876,7954,5113,954,772,1034,1014,351,168,760,28918
31104,0,0,3,4,52,35,72,70,19,13,15,18,11,4,11,313,3,0,0,0,15,10,4,4,0,0,0,5,0,0,0,44,0,0,6,6,9,14,12,7,5,0,0,0,0,0,8,65,0,0,3,19,33,81,191,53,9,8,7,8,3,5,9,429,0,0,0,5,3,3,12,0,0,0,0,0,0,0,0,39,0,0,0,0,3,11,13,3,4,0,0,3,3,0,0,47,0,0,0,0,43,31,30,13,4,4,5,4,0,0,6,142,30,165,626,495,384,259,592,177,24,17,22,12,6,6,50,2869,0,0,14,15,9,8,31,8,9,4,0,0,7,0,8,117,0,0,0,5,30,20,26,9,0,3,0,3,7,0,11,115,11,34,146,185,323,230,525,208,45,44,28,21,9,3,51,1862,73,344,1016,1157,1739,1535,2816,1193,218,193,201,194,80,51,275,11079
31105,0,0,0,23,138,117,184,110,23,26,25,25,6,0,11,702,4,6,3,5,29,21,9,3,4,0,0,0,0,0,0,91,0,0,3,15,14,19,19,9,6,0,0,0,0,0,0,95,0,0,8,64,93,108,210,52,12,22,10,5,10,3,7,595,0,0,3,21,15,22,47,28,0,20,16,3,0,0,7,189,0,0,0,0,22,48,27,26,3,4,3,6,6,0,5,137,0,0,0,4,26,23,63,36,3,5,0,10,3,0,3,180,53,200,755,640,522,258,451,131,22,9,13,7,6,6,152,3215,0,0,10,27,22,19,40,21,9,6,5,4,14,0,5,182,0,0,0,20,35,35,47,34,5,12,7,8,12,0,11,229,24,62,189,306,512,486,793,363,131,101,113,167,32,6,94,3367,128,482,1249,1715,2620,2370,4373,2411,597,455,431,622,221,83,578,18334
31106,0,0,4,41,189,130,202,101,28,22,26,41,12,0,24,827,0,0,5,14,54,29,14,7,0,0,0,0,0,0,6,120,0,0,4,8,15,20,48,6,3,4,0,0,0,0,0,112,0,4,16,27,71,119,285,65,9,10,12,16,3,0,6,631,0,4,7,19,24,18,60,101,7,0,14,3,6,0,3,267,0,0,0,4,38,119,114,49,13,5,9,10,0,0,4,358,0,0,0,0,45,33,205,148,60,51,17,32,5,0,5,603,42,198,654,479,331,162,323,105,21,6,22,18,3,0,61,2420,0,0,9,15,23,17,58,31,0,5,5,7,3,0,0,182,0,0,0,53,100,47,64,28,10,6,12,10,4,0,7,329,19,89,270,422,842,1075,1695,1308,346,256,301,478,101,34,144,7384,137,495,1312,1738,3102,3574,7073,4599,891,697,783,1090,339,108,632,26581
31201,0,0,5,4,55,38,103,136,38,30,39,32,18,0,19,518,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,9,0,0,7,0,5,8,104,28,5,5,4,15,6,0,6,199,0,0,0,3,4,7,3,15,0,4,0,4,0,0,0,39,0,0,0,0,0,0,10,0,3,9,18,25,4,0,0,67,0,0,0,0,4,7,33,23,0,6,9,3,0,7,5,95,14,40,127,81,51,50,72,53,5,3,11,12,5,0,15,526,0,7,0,6,3,0,15,11,0,0,3,0,0,0,0,47,0,0,0,5,9,4,15,15,0,0,0,6,4,6,11,67,8,19,42,50,49,51,116,73,22,8,24,115,32,75,38,714,39,96,263,317,380,363,800,576,111,135,179,329,127,106,154,3967
31202,0,0,4,22,151,100,543,578,116,94,108,130,45,17,30,1946,4,0,4,0,9,8,4,12,0,0,0,0,8,0,0,52,0,0,3,6,5,0,8,0,5,0,0,0,0,6,0,39,0,4,6,16,26,79,713,151,19,36,70,86,38,6,21,1275,0,0,0,8,6,0,32,34,7,6,4,19,15,0,0,130,0,0,0,0,0,5,9,8,9,4,0,0,0,0,0,41,0,0,0,6,16,16,64,63,15,10,16,17,4,0,13,239,64,206,561,319,272,187,497,238,31,46,30,46,34,11,84,2616,0,10,13,22,16,30,60,24,3,9,3,0,0,0,5,195,0,0,0,6,5,6,25,23,6,5,9,11,0,0,4,91,83,139,204,206,147,159,616,252,63,60,42,91,32,24,59,2175,195,592,1110,1139,1295,1132,4021,2342,436,441,410,626,280,99,367,14485
31203,0,0,0,7,24,14,32,57,13,9,15,14,6,0,9,188,0,0,0,0,10,5,9,10,0,6,0,3,0,0,0,38,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,9,12,20,75,52,10,3,4,6,6,0,4,193,0,0,0,3,0,0,4,8,0,0,0,8,0,0,0,25,0,0,0,0,0,0,0,14,3,0,9,3,0,0,0,35,0,0,0,4,3,0,31,21,6,0,10,5,3,0,3,85,25,56,196,138,145,125,200,95,28,24,16,22,26,3,40,1143,3,0,0,12,10,18,19,8,3,3,4,4,10,0,4,109,0,0,0,0,4,0,10,9,6,0,0,0,4,0,3,40,12,15,43,62,58,66,85,92,21,32,57,158,68,5,13,777,53,129,312,380,467,400,811,609,141,130,169,333,163,22,113,4239
31301,0,0,0,12,41,25,26,36,5,13,21,10,0,0,10,197,3,5,6,9,18,8,5,6,0,0,0,0,0,0,0,46,0,0,3,7,0,0,8,3,0,0,0,0,0,0,0,22,4,8,11,35,44,48,71,13,9,10,0,4,0,3,0,252,0,3,3,6,4,0,0,0,0,0,9,5,0,0,0,34,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,0,0,0,4,5,3,11,22,4,0,0,5,0,0,0,58,99,338,793,530,390,207,411,146,26,25,10,20,10,0,132,3140,0,0,14,22,17,17,24,16,4,0,0,6,0,0,0,116,0,0,0,10,7,4,7,5,0,0,0,0,0,0,0,25,31,80,125,127,117,49,105,64,10,3,16,15,12,9,23,786,225,691,1230,1156,1140,737,1097,494,91,73,91,115,38,35,265,7488
31302,0,0,4,17,176,99,250,251,45,43,49,46,8,10,31,1018,0,0,0,4,9,3,5,4,0,0,4,0,0,0,6,41,0,3,5,9,4,8,6,4,0,0,0,5,0,0,0,42,0,0,4,22,36,69,178,72,17,18,4,7,8,0,15,454,0,3,3,0,4,8,21,7,0,0,3,0,4,0,0,56,0,0,0,0,12,3,40,49,19,38,109,148,35,0,5,464,0,0,0,5,9,11,61,59,15,16,25,28,5,0,16,251,67,273,813,489,352,184,633,176,36,20,15,20,8,8,112,3199,4,4,15,21,11,23,54,30,4,3,0,7,6,0,3,193,0,0,0,5,40,18,44,18,4,7,0,7,3,4,6,161,18,75,142,211,217,217,410,259,71,44,48,60,28,12,62,1866,153,605,1264,1259,1716,1390,3197,1799,355,298,453,607,208,68,486,13864
31303,0,0,0,0,9,4,42,116,50,77,64,125,41,18,14,557,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,6,16,3,3,0,0,0,0,0,13,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,10,42,142,78,66,45,79,29,3,0,4,3,0,0,39,544,0,0,8,7,11,9,5,5,0,0,3,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,5,12,23,32,22,20,31,27,12,0,0,0,18,0,59,270,23,102,223,204,216,158,307,225,70,87,91,148,70,22,272,2215
31304,0,0,0,31,103,100,149,120,23,24,20,22,0,0,20,606,0,3,4,3,11,13,5,3,0,0,0,3,0,0,0,48,0,0,3,16,0,7,10,10,6,0,0,0,0,0,0,50,0,0,5,11,42,82,290,137,19,24,16,20,5,6,14,674,0,3,0,7,5,7,6,15,0,4,0,0,0,0,6,55,0,0,0,0,4,7,15,5,8,5,19,34,9,0,6,111,0,0,0,0,5,14,20,17,9,8,11,3,0,4,4,104,51,259,721,522,392,247,903,316,45,42,18,22,9,0,105,3660,0,3,18,14,25,22,45,25,7,6,6,4,7,0,4,175,0,0,0,6,10,3,6,7,7,0,0,6,0,0,0,53,7,69,126,185,226,223,347,183,35,32,27,29,5,3,34,1544,112,531,1102,1274,1692,1502,3156,1536,243,235,227,269,115,43,357,12397
31305,0,0,0,17,116,81,129,140,22,26,34,42,16,0,14,635,5,3,0,8,34,3,14,5,0,3,0,0,0,0,6,82,0,0,8,13,9,11,8,8,0,5,0,0,0,0,0,57,0,3,17,41,57,70,214,93,23,20,15,13,16,3,11,594,0,13,12,16,18,13,21,3,3,0,0,0,0,0,0,105,0,0,0,0,5,3,8,0,0,8,0,3,0,0,3,30,0,0,0,6,11,11,44,28,5,8,11,6,3,0,0,142,114,404,1077,696,543,303,895,305,38,53,31,56,11,6,146,4691,7,6,20,20,34,23,53,42,3,10,11,4,5,7,6,261,0,0,0,20,17,20,18,17,0,0,3,0,0,0,3,110,30,77,178,267,265,245,393,189,40,38,23,34,30,3,55,1860,230,805,1662,1719,2127,1619,3202,1533,231,263,237,279,154,55,425,14545
31401,0,0,0,15,92,73,205,85,10,12,14,12,5,0,8,526,7,0,8,6,45,16,26,11,0,5,0,0,0,0,0,122,0,4,3,14,12,14,29,14,0,0,3,0,0,0,5,100,0,4,18,40,78,276,748,277,52,61,35,62,11,7,20,1689,0,4,10,15,12,20,33,24,0,0,0,0,3,4,0,132,0,0,0,5,5,9,18,11,0,0,0,0,0,0,0,50,0,0,0,3,8,7,59,46,8,3,9,0,0,0,5,151,64,251,720,551,557,588,1622,526,54,64,49,51,24,14,79,5217,5,0,18,32,31,58,104,72,9,0,3,4,10,0,11,364,0,0,3,13,12,7,10,9,0,0,0,0,0,0,0,62,18,77,180,296,310,288,613,321,38,41,40,46,15,3,44,2330,164,548,1280,1581,2160,2276,5175,2204,281,282,241,271,129,48,278,16916
31402,0,0,3,20,128,122,496,413,64,70,53,62,21,3,13,1475,0,5,3,0,24,13,11,12,0,3,0,0,0,0,0,81,0,0,0,4,13,5,48,6,7,0,0,4,0,0,0,101,0,0,7,27,42,138,736,344,91,95,78,73,36,12,17,1705,0,0,7,15,19,30,87,66,5,8,0,9,7,0,0,257,0,0,0,0,3,4,26,24,11,11,11,6,0,0,0,96,0,0,0,3,7,18,97,59,4,19,11,7,8,0,0,233,54,166,563,428,414,336,1516,677,93,91,72,71,23,4,102,4624,0,3,6,14,18,36,105,76,11,7,19,11,6,11,8,320,0,0,0,12,3,19,27,24,11,10,6,6,0,0,4,125,18,41,166,216,256,384,1116,637,184,126,112,120,41,11,52,3478,112,366,985,1188,1813,2404,8477,5220,970,946,810,912,332,122,466,25138
31403,0,0,4,12,89,87,191,135,40,31,26,34,18,3,15,696,0,0,0,0,18,6,7,0,0,0,4,0,0,0,0,34,0,0,3,13,4,0,5,0,0,0,0,0,0,0,0,32,0,0,3,9,30,45,167,73,11,12,0,17,7,11,7,393,0,3,4,14,5,0,28,18,10,0,5,0,0,0,0,85,0,0,0,0,5,0,11,7,0,0,0,0,0,0,4,26,0,0,0,0,6,7,68,27,10,3,0,4,0,0,0,133,30,119,343,265,195,117,325,112,13,16,13,4,4,4,37,1602,0,4,6,10,17,16,15,14,0,0,0,4,3,0,0,92,0,0,0,3,4,5,13,13,4,0,4,0,0,0,0,48,0,29,72,106,152,188,364,137,83,52,77,55,13,3,32,1369,57,277,569,667,988,998,2243,1173,312,266,257,266,81,40,200,8393
31501,0,0,0,3,14,12,43,27,12,10,4,4,0,0,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,17,0,0,0,7,3,7,52,24,3,3,9,20,0,0,5,143,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,14,0,0,0,0,0,5,12,7,7,8,0,0,3,0,0,46,3,31,79,86,44,42,56,33,0,0,0,11,4,0,36,428,0,0,10,12,6,9,18,14,0,5,5,4,0,4,0,68,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,15,8,26,39,111,76,72,83,62,14,4,13,60,20,9,90,681,22,134,224,313,295,238,417,269,63,58,71,140,50,18,227,2529
31502,0,0,0,9,63,55,177,125,18,15,23,24,14,12,14,546,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,6,12,71,34,4,18,5,35,14,4,8,215,0,0,0,0,4,0,9,24,0,4,5,6,3,0,0,62,0,0,0,0,0,5,0,4,0,3,0,0,4,0,0,17,0,0,0,0,8,9,10,10,6,0,0,4,0,0,0,50,0,28,111,51,30,27,64,35,3,10,9,22,3,4,9,412,0,3,0,4,0,3,12,11,0,7,0,0,4,0,0,51,0,0,0,0,0,7,5,6,0,0,5,3,0,0,0,23,12,27,51,43,31,56,146,133,20,27,22,39,34,20,19,678,21,98,236,191,253,342,898,784,95,139,135,234,105,80,118,3740
31503,0,0,0,0,14,6,14,19,0,0,5,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,3,24,0,0,0,0,0,9,3,0,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,31,50,20,11,24,36,10,0,3,3,3,0,0,6,209,0,0,0,3,0,4,12,6,0,0,0,0,0,0,0,33,0,0,0,0,0,0,19,18,15,14,9,42,0,0,4,128,4,6,7,10,13,12,28,19,12,8,9,17,6,5,11,163,20,62,91,82,111,107,209,139,42,42,42,90,23,10,51,1112
31601,0,0,0,16,37,34,46,54,5,15,18,15,7,4,6,257,0,0,3,6,20,8,10,12,6,4,5,0,0,0,4,80,0,0,14,14,7,3,9,3,3,0,0,0,0,4,5,52,0,3,6,33,68,121,409,195,59,30,44,89,29,10,11,1118,0,0,8,11,11,3,27,7,6,8,0,0,0,0,0,76,0,0,0,0,3,9,10,19,7,3,6,8,0,0,0,66,0,0,0,9,7,20,51,41,11,10,3,0,0,0,11,167,78,238,597,453,411,355,1286,559,127,99,101,112,64,9,93,4570,0,5,13,36,29,35,95,88,14,12,11,23,7,0,7,363,0,0,0,0,5,6,23,28,10,10,8,20,13,0,0,128,22,64,166,180,172,161,438,253,69,40,54,90,40,11,33,1797,174,546,1116,1214,1460,1365,3620,2117,488,440,432,572,244,61,312,14159
31602,0,0,5,14,68,39,96,90,29,16,35,34,16,6,17,463,8,11,8,11,17,10,10,12,3,9,11,0,6,0,3,121,0,0,10,6,12,13,9,19,0,6,0,0,4,0,0,72,0,7,16,59,80,135,357,171,55,26,31,47,14,20,23,1046,0,0,7,3,5,0,11,8,0,0,0,0,0,0,0,57,0,0,0,0,0,3,8,21,3,0,8,11,0,0,4,76,0,0,0,6,6,14,44,36,18,10,17,10,6,0,0,168,151,448,1040,806,604,487,1569,608,140,111,135,134,58,34,156,6482,0,8,26,37,50,57,108,66,19,20,13,16,19,8,4,447,0,0,3,4,7,16,15,28,0,5,3,10,4,0,7,106,40,149,276,255,226,225,456,338,80,76,62,77,52,14,68,2386,305,1020,1861,1964,2226,1961,4589,2529,565,551,555,608,299,129,521,19688
31603,0,0,4,10,48,31,76,53,19,31,28,22,27,0,8,374,3,0,4,3,15,3,7,5,8,0,0,5,4,0,0,65,0,0,6,9,10,5,18,7,0,9,3,5,0,0,5,68,0,3,13,49,63,99,232,90,33,19,22,23,3,13,7,674,0,0,3,4,7,9,6,10,4,0,8,0,0,0,0,62,0,0,0,0,0,4,3,24,11,7,5,3,0,0,6,63,0,0,0,0,6,16,47,31,6,10,10,15,11,0,8,159,94,296,767,529,437,317,774,320,64,59,57,66,39,29,103,3944,0,5,16,42,40,44,81,54,15,10,15,26,27,9,7,384,0,0,3,5,9,5,24,21,3,4,12,7,5,0,3,99,27,86,166,188,169,172,298,303,109,118,114,141,47,19,66,2013,194,648,1293,1428,1521,1319,2738,1744,504,551,541,568,261,106,378,13797
31605,0,5,5,4,32,27,36,24,12,20,19,13,8,4,11,215,0,7,0,9,21,10,18,0,0,0,3,4,9,8,0,85,0,0,5,14,11,6,3,10,4,0,3,0,5,0,5,58,0,4,16,40,83,105,202,138,31,24,22,33,9,5,11,719,0,0,5,5,11,4,3,3,4,3,0,0,4,0,0,45,0,0,0,0,0,0,9,11,0,0,0,3,0,0,0,30,0,0,0,3,8,8,44,20,4,3,12,8,13,0,0,123,88,287,661,496,512,441,1071,403,90,92,61,70,31,30,121,4448,3,6,20,27,33,43,93,65,15,16,19,30,28,0,3,409,0,0,0,0,5,0,7,7,0,10,3,4,3,0,0,42,39,83,128,160,154,148,371,286,61,85,100,120,76,18,46,1880,211,630,1094,1196,1500,1258,2688,1506,318,332,324,393,233,97,314,12105
