SA3_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50704,0,21,17,86,21,6,10,3,0,173,0,0,3,16,21,14,7,0,0,54,0,64,107,234,90,71,40,14,3,616,0,0,4,53,24,31,59,9,18,202,0,0,0,5,0,5,0,0,0,7,0,28,70,161,193,295,253,154,66,1219,4,114,216,481,258,254,269,108,36,1740,0,77,240,416,393,268,213,109,35,1763,0,17,41,136,108,92,104,37,14,552,4,19,12,130,36,22,34,0,5,257,7,46,48,119,64,38,30,8,0,363,0,0,0,21,4,7,5,0,0,44,10,69,76,160,59,66,61,29,10,542,0,27,24,117,79,63,41,5,6,359,0,7,6,51,52,52,54,34,14,271,0,0,39,118,108,108,57,28,7,460,25,196,261,909,471,516,443,301,128,3251,99,257,317,899,471,454,412,331,298,3533,5099,13260,13069,24919,14104,13415,12123,6774,3363,106127
50705,0,10,7,41,10,5,7,0,0,86,0,3,7,26,28,15,5,0,0,87,6,155,241,505,271,149,73,9,0,1418,0,6,8,57,22,16,29,6,3,142,0,3,8,24,12,7,5,0,0,65,0,102,175,386,405,477,348,225,59,2184,0,9,17,74,56,45,27,13,0,244,12,164,355,845,577,322,154,71,13,2507,0,8,4,31,12,6,9,3,0,67,6,0,0,27,0,0,0,0,0,39,3,48,54,198,95,41,13,0,0,454,0,0,0,0,5,4,3,0,0,18,6,40,53,145,53,71,51,14,3,432,0,21,30,109,42,24,12,3,0,239,0,25,54,117,94,127,87,56,20,586,0,30,90,232,147,91,35,11,0,638,7,151,233,844,534,475,351,219,62,2874,332,844,947,2417,1010,770,543,463,329,7647,9148,20284,16896,36703,17886,15559,10901,6210,2083,135678
50901,0,4,5,3,0,5,0,0,0,22,0,0,0,0,6,4,0,0,0,15,13,98,107,337,164,59,42,10,0,830,0,0,0,10,11,0,9,13,8,58,0,0,0,0,0,3,0,0,0,4,0,9,10,42,37,98,86,80,35,392,0,4,3,15,14,10,9,9,0,69,6,53,76,191,150,114,59,34,12,698,3,5,4,13,5,8,8,10,0,52,0,0,0,24,0,3,0,0,0,28,0,60,72,63,28,9,9,0,0,241,0,0,0,6,0,0,0,0,0,9,0,4,12,42,35,56,56,19,4,225,0,4,3,37,14,7,0,3,0,74,0,0,0,18,18,32,32,19,7,126,0,0,5,31,33,30,39,6,0,155,3,23,40,236,111,149,172,88,29,856,189,502,406,1016,608,689,619,353,169,4541,3273,7838,6236,13247,8013,9084,8126,4420,1644,61880
50902,0,0,0,22,0,6,0,0,0,33,0,0,0,0,6,4,3,0,0,25,4,87,87,248,105,61,18,4,0,616,0,0,0,4,6,3,16,12,5,50,0,0,0,11,3,0,0,0,0,19,0,0,8,40,45,95,97,50,4,345,0,0,3,5,21,8,14,0,0,48,4,21,45,121,86,88,56,8,6,433,0,0,6,25,3,5,3,9,0,43,0,0,0,67,3,0,0,0,0,73,0,7,4,26,28,10,0,0,0,84,0,0,0,0,0,0,0,0,0,3,0,3,5,28,23,34,19,7,3,121,0,0,6,40,23,18,7,0,0,95,0,0,0,15,10,21,21,9,0,80,0,4,10,45,43,33,12,9,0,155,0,11,42,290,108,134,138,84,25,831,222,610,553,1341,958,1039,894,530,182,6322,2745,6546,5065,11682,7536,9141,8072,3947,1196,55937
50903,0,0,0,4,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,8,3,18,20,109,31,24,4,0,0,206,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,17,18,14,4,82,0,0,0,8,5,8,0,0,0,21,3,15,14,63,41,27,11,4,0,173,0,0,0,3,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,6,0,3,0,5,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,13,3,6,6,8,0,34,0,0,0,3,5,3,0,0,0,12,0,0,0,0,3,0,6,0,0,15,0,0,0,15,10,8,6,0,0,41,0,0,10,75,18,32,26,23,4,200,97,271,202,482,291,308,268,167,44,2131,1060,2443,1721,4169,2586,2989,2561,1351,471,19357
51001,0,0,0,6,3,0,0,0,0,10,0,0,0,10,8,5,5,0,0,19,3,25,52,142,53,28,11,0,0,319,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,30,18,32,14,4,3,98,0,0,0,11,4,10,4,0,0,31,0,10,12,65,31,24,8,0,0,156,0,6,0,26,5,0,0,0,0,45,0,5,0,41,0,0,0,0,0,43,0,5,4,47,21,14,0,0,0,102,0,0,0,4,5,0,0,0,0,5,0,0,3,40,15,19,14,0,3,86,0,5,6,28,3,4,0,0,0,47,0,0,0,6,0,9,4,0,0,26,0,0,0,30,12,9,9,0,0,68,0,17,39,319,53,53,30,8,0,526,287,726,585,1631,747,616,315,109,36,5054,2642,5567,4411,11328,4658,3773,1958,607,139,35092
51002,0,0,4,21,3,0,0,0,0,24,0,3,10,16,11,7,0,0,0,45,0,61,72,328,132,63,17,0,0,674,0,0,0,6,7,0,0,0,0,8,0,0,0,4,8,0,0,0,0,12,0,0,9,34,15,30,6,0,0,86,0,5,0,21,10,7,9,0,0,62,0,19,29,112,85,44,12,0,0,300,0,10,0,33,9,9,3,0,0,61,0,0,0,10,0,0,0,0,0,4,0,13,13,77,35,6,0,0,0,151,0,0,0,5,5,5,0,0,0,14,0,3,0,22,6,9,0,0,0,46,0,7,3,28,6,0,0,0,0,41,0,0,0,10,5,5,4,0,0,23,0,5,21,62,57,29,0,0,0,171,6,21,26,237,78,74,20,0,0,470,172,416,468,2103,772,558,118,29,10,4636,1973,3480,2682,10243,3497,2645,716,157,39,25443
51003,0,4,0,39,3,0,0,0,0,50,0,0,3,12,8,3,0,0,0,28,0,45,70,243,136,60,10,7,0,570,0,0,0,12,3,6,0,0,0,22,0,0,0,6,0,0,5,0,0,5,0,0,4,49,26,32,9,0,0,137,0,5,4,17,12,5,0,0,0,43,0,13,32,132,76,31,4,6,0,301,0,6,6,43,8,10,3,0,0,67,0,0,0,40,0,0,0,0,0,43,0,23,21,97,41,14,0,0,0,202,0,0,0,4,0,0,0,0,0,4,0,8,0,35,6,3,0,0,0,57,0,0,6,37,8,0,0,0,0,53,0,0,0,13,5,3,3,4,0,21,0,0,8,51,22,20,4,0,0,98,4,29,28,271,79,44,20,9,3,489,285,681,508,2070,717,503,147,25,7,4942,2527,4843,3005,11474,4161,2611,775,186,19,29594
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,10,11,40,15,16,4,3,0,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,20,11,19,0,82,0,0,0,3,5,6,0,0,0,15,3,19,25,82,43,31,14,6,0,226,0,4,0,12,4,0,0,0,0,19,0,0,0,4,0,0,0,0,0,6,0,8,6,14,4,9,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,5,5,15,4,0,7,0,0,32,0,6,0,13,4,0,0,0,0,19,0,0,0,5,0,7,0,0,0,13,0,0,6,22,10,9,3,0,0,49,0,12,9,57,25,26,15,9,3,161,81,242,173,406,270,256,183,138,34,1772,969,2145,1632,3757,2190,2219,1705,1039,315,15970
51102,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,13,9,32,17,17,0,0,0,87,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,8,4,0,40,0,0,0,4,5,0,0,0,0,8,0,0,5,26,14,5,3,5,0,49,0,0,0,0,0,0,0,0,0,5,0,0,0,25,0,0,0,0,0,22,0,6,4,3,11,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,9,0,31,15,3,7,0,0,65,0,0,3,41,45,21,6,0,0,122,0,0,0,3,5,7,3,0,0,17,0,0,0,12,5,4,0,0,0,22,0,6,10,122,35,41,35,18,0,255,84,166,171,415,192,169,126,69,13,1410,619,1127,976,2704,1335,1322,953,410,90,9537
51103,0,6,10,37,4,3,3,0,0,62,6,25,33,54,44,7,0,0,0,176,3,84,113,356,152,92,30,7,3,843,0,0,0,6,4,4,3,0,0,17,0,0,3,6,5,11,4,0,0,25,0,0,5,31,20,38,22,12,3,137,0,0,5,13,10,6,0,0,0,28,4,59,87,223,134,67,19,7,0,595,0,0,5,25,13,0,6,0,0,43,0,0,0,14,0,0,0,0,0,14,3,23,18,87,47,30,6,0,0,215,0,0,0,5,0,0,0,0,0,10,0,4,7,26,8,6,6,3,0,59,0,4,3,32,4,0,4,0,0,50,0,0,0,10,9,7,4,0,0,38,0,24,32,139,67,51,11,0,3,334,16,60,41,311,117,81,42,25,12,702,252,551,602,1748,729,655,313,118,36,5010,2736,5240,4738,12119,5261,4655,2404,871,236,38267
51104,0,0,0,33,3,7,0,0,0,39,0,0,0,8,8,0,6,0,0,19,8,39,64,220,98,64,34,12,0,538,0,0,0,4,3,3,6,4,0,21,0,0,0,4,0,0,0,0,0,9,0,7,4,26,35,76,58,38,12,254,0,3,0,16,10,8,3,8,0,47,0,40,64,184,143,80,39,14,0,568,0,6,10,16,12,5,0,0,0,42,0,0,6,25,4,0,0,0,0,37,4,23,10,55,40,30,4,0,0,169,0,0,0,0,0,0,0,0,0,3,0,3,6,40,17,25,19,4,0,121,0,0,3,56,22,18,20,3,0,119,0,0,7,16,15,18,11,4,0,73,0,8,14,31,31,25,11,4,0,137,0,24,35,161,100,104,64,61,19,571,308,807,685,1771,876,843,661,395,165,6515,3078,7233,5883,12957,7469,7731,6302,3224,1108,54981
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,0,0,0,0,21,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,0,0,16,0,0,21,119,47,23,3,0,0,215,0,0,42,284,109,62,18,0,0,514
59999,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,18,6,0,0,0,0,35,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,13,10,0,0,34,0,0,0,3,0,0,0,0,0,11,0,3,5,25,8,5,4,0,0,55,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,25,10,5,7,0,0,43,0,0,0,13,5,0,0,0,0,11,0,0,0,4,4,0,5,3,0,12,0,0,0,0,4,0,0,0,0,15,3,0,22,105,15,20,9,3,0,182,52,62,173,707,358,278,168,42,17,1851,300,473,820,3053,1313,1144,758,155,30,8055
60101,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,4,7,23,14,13,8,0,0,67,0,0,0,0,0,5,7,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,5,0,21,0,5,6,5,4,0,0,0,0,13,0,0,0,12,3,4,7,0,0,33,0,0,0,30,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,4,8,8,10,3,0,0,27,0,0,0,12,0,0,0,0,0,25,0,0,0,0,0,4,4,9,0,19,0,0,0,9,0,0,0,0,0,10,0,9,0,58,16,20,15,15,12,133,85,182,153,303,142,146,123,62,17,1214,1374,3016,2467,5292,2414,2196,1838,809,186,19589
60102,4,8,14,102,6,0,4,0,0,132,0,0,0,6,25,7,3,3,0,43,3,17,19,84,29,22,17,8,0,198,0,0,0,13,0,0,14,6,0,35,0,0,0,0,0,0,0,0,0,3,0,5,0,22,26,35,60,48,17,225,0,11,5,27,12,9,5,0,0,70,0,8,21,73,27,21,29,10,0,193,6,11,6,112,0,0,7,5,0,146,4,6,0,44,0,0,0,0,0,60,4,14,11,36,14,10,4,4,0,94,0,0,0,3,0,0,0,0,0,11,6,14,16,62,28,34,30,18,3,207,5,19,20,123,12,3,0,0,0,184,0,0,3,3,4,12,18,13,9,59,0,5,4,20,17,4,7,5,0,62,7,30,38,268,90,99,95,65,26,716,79,247,259,559,215,296,323,237,146,2359,3199,7011,6140,16047,7057,7423,6679,3976,1630,59161
60103,15,28,22,316,12,3,0,0,0,397,0,0,0,0,15,0,0,0,0,29,0,38,52,168,78,42,32,0,3,424,0,0,0,12,12,20,41,32,16,133,0,0,0,0,3,4,0,0,0,11,0,0,7,21,14,37,27,34,18,157,0,0,4,21,7,10,4,0,0,42,0,6,9,45,16,14,16,12,6,115,0,10,13,208,14,6,8,5,0,271,0,0,0,61,3,0,0,0,0,68,0,33,32,65,16,3,0,0,0,155,0,0,0,0,0,4,0,0,0,3,0,3,3,50,16,19,22,7,3,116,3,22,38,247,13,11,9,0,0,349,0,0,0,3,5,4,3,10,4,30,0,4,9,10,4,0,0,0,0,32,17,98,131,558,215,130,122,75,38,1383,113,342,281,811,351,353,316,312,142,3025,3129,6584,6497,18089,6567,6840,5472,3449,1395,58008
60104,6,0,0,59,3,0,0,0,0,68,0,0,0,3,13,9,0,0,0,36,0,20,11,60,21,15,16,0,0,146,0,0,0,12,6,9,12,4,0,43,0,0,0,0,0,0,0,0,0,0,0,8,3,23,38,44,55,37,13,222,0,10,3,17,16,5,9,0,0,57,4,30,34,123,80,47,48,23,15,393,0,0,8,63,4,6,6,0,0,89,0,0,0,42,0,0,0,0,0,42,0,6,6,30,13,5,0,0,0,66,0,0,0,4,3,0,0,0,0,12,3,39,30,49,38,28,42,11,9,239,0,3,11,59,5,4,0,0,0,83,0,0,3,0,7,8,17,13,5,61,0,0,6,8,12,8,5,5,0,37,7,49,32,223,100,96,77,59,24,671,38,80,88,274,144,132,165,112,49,1083,1941,4774,4127,9603,4720,4373,4095,2257,756,36641
60105,5,9,16,152,4,0,5,0,0,195,0,0,6,12,15,10,0,0,0,43,8,10,19,178,28,18,13,6,0,278,0,0,4,36,10,12,23,22,10,114,0,0,0,4,0,0,0,0,0,3,0,10,12,40,46,54,55,45,27,289,0,9,40,69,12,9,6,7,0,164,0,10,24,89,62,46,46,19,7,302,0,9,28,201,14,11,6,4,5,287,0,12,10,182,8,0,0,0,0,207,0,5,17,72,24,10,6,0,0,132,0,0,0,7,6,7,0,0,0,24,9,30,26,160,57,64,49,24,4,424,0,14,84,238,11,9,7,4,0,369,0,4,7,17,14,23,14,5,6,83,0,8,9,22,16,7,5,0,0,61,22,90,113,658,152,156,125,82,47,1429,66,137,261,777,261,259,243,169,87,2254,2200,5153,7073,17765,6634,6314,5691,3022,1331,55163
60106,0,0,0,25,0,0,0,0,0,24,0,0,0,0,10,3,0,0,0,9,5,5,0,18,14,11,5,0,0,52,0,0,0,4,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,21,28,14,4,86,0,0,0,4,0,0,0,0,0,8,0,7,3,24,8,3,6,0,0,60,0,0,0,10,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,11,0,0,0,9,8,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,13,25,12,13,9,5,0,66,0,0,0,5,0,0,0,0,0,9,0,0,0,0,4,0,0,4,0,12,0,0,0,7,5,4,0,5,0,15,0,3,7,59,24,31,43,22,0,201,51,123,108,310,152,181,191,93,25,1241,1014,2191,1829,4628,2267,2794,2373,1087,336,18515
60201,16,28,34,267,11,0,0,0,0,356,0,0,0,10,25,5,13,0,0,59,4,19,45,197,84,61,41,13,0,463,0,0,0,11,11,19,15,11,17,89,0,0,4,12,3,0,0,0,0,22,0,5,8,23,38,82,100,63,34,360,0,9,15,55,19,8,4,0,3,115,0,13,29,92,62,34,38,13,3,282,4,12,23,163,25,12,0,6,0,252,0,10,0,81,5,0,0,0,0,101,6,11,16,55,22,8,0,0,0,120,0,0,0,9,4,3,0,0,0,15,5,20,20,70,50,20,30,14,7,241,5,20,45,143,14,10,4,0,0,237,0,0,3,8,6,14,19,21,3,82,0,0,7,9,10,4,4,6,0,44,18,108,136,680,287,179,184,118,43,1749,157,332,536,1081,403,462,482,422,197,4066,4599,10268,10734,23563,10755,10249,9085,5725,2357,87345
60202,0,0,0,14,0,0,0,0,0,18,0,0,0,0,8,6,7,0,0,25,0,9,8,29,19,14,10,3,0,94,0,0,0,0,5,7,3,0,0,13,0,0,0,0,0,4,0,0,0,4,0,0,0,0,11,23,31,28,10,106,0,0,0,7,6,6,4,0,0,21,0,3,8,25,33,21,3,5,0,99,0,0,0,3,0,5,0,0,0,8,0,0,0,8,0,0,0,0,0,9,0,0,0,5,6,6,5,0,0,23,0,0,0,0,0,3,0,0,0,6,0,9,12,20,20,16,35,11,0,122,0,0,0,7,4,0,0,0,0,12,0,0,0,0,9,13,12,14,6,50,0,0,0,4,7,5,5,4,0,21,0,0,15,119,20,44,49,38,8,296,66,130,121,285,206,301,300,186,45,1643,1100,2786,2365,4777,3138,4061,3719,1836,474,24254
60203,0,0,0,27,3,0,3,0,0,41,0,0,0,6,12,6,6,0,0,32,0,5,3,58,23,15,12,10,0,126,0,0,0,5,4,0,6,0,0,21,0,0,0,0,0,0,0,0,0,8,0,5,0,11,8,43,54,42,11,176,0,5,0,4,6,6,0,0,0,17,0,3,7,18,20,18,11,3,9,91,0,0,0,14,3,0,0,0,0,20,0,0,0,5,0,0,0,0,0,9,0,5,5,17,14,6,3,0,0,52,0,0,0,0,3,0,0,0,0,8,0,9,0,23,16,21,26,9,0,108,0,0,0,11,3,0,0,0,0,12,0,0,0,4,0,10,16,11,3,47,0,0,0,0,11,12,4,0,0,26,0,4,12,87,49,67,87,53,20,382,107,225,216,569,395,523,521,267,96,2920,1906,4359,3619,7936,5066,6625,6134,3042,912,39600
60301,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,6,11,3,0,3,0,0,23,0,0,0,0,0,0,9,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,9,7,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,6,6,5,0,29,0,0,0,7,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,12,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,8,0,0,0,0,7,0,3,9,14,15,27,10,10,0,81,49,97,116,243,165,192,185,68,26,1131,610,1456,1407,2693,1723,2096,1630,679,148,12440
60302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,22,0,9,0,27,15,4,0,0,0,52,0,0,0,7,5,3,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,4,10,13,31,33,19,7,120,0,0,0,9,4,5,6,0,0,19,0,4,6,35,21,22,21,5,0,120,0,0,0,4,0,3,0,0,0,11,0,0,0,12,0,4,0,0,0,16,3,0,0,11,3,7,0,0,0,26,0,0,0,4,0,0,3,0,0,6,3,3,9,32,14,32,36,16,0,145,0,3,0,6,3,0,0,0,0,14,0,0,0,5,4,7,7,5,0,25,0,0,0,0,0,4,9,0,0,11,4,13,9,71,51,67,67,34,6,329,56,167,105,327,209,276,279,163,70,1650,1071,2538,1940,4577,2901,3599,3250,1438,388,21707
60303,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,9,14,0,4,3,0,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,10,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,14,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,5,3,0,34,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,7,5,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,37,7,21,14,8,0,89,12,38,38,132,71,138,129,87,23,666,222,532,466,1406,862,1538,1608,750,200,7582
60401,0,0,0,19,0,0,0,0,0,24,0,0,0,0,11,3,4,0,0,17,3,17,17,68,19,25,38,4,0,197,0,0,0,6,0,9,6,8,3,31,0,0,0,7,0,0,0,0,0,8,0,5,6,12,16,38,59,50,3,188,0,0,0,0,3,10,7,3,0,20,0,9,11,29,29,25,21,8,0,127,0,8,12,46,22,8,0,3,0,104,0,0,0,30,0,0,0,0,0,37,0,8,3,16,16,13,0,0,0,63,0,0,0,0,0,0,0,0,0,3,0,7,8,34,10,30,23,12,3,124,0,4,5,16,0,5,0,0,0,26,0,0,0,3,7,5,9,18,0,42,0,0,0,6,12,8,3,4,0,33,4,22,21,98,49,71,68,67,25,431,106,281,288,594,434,450,440,351,109,3051,2521,5880,5566,10936,6280,7296,6334,3834,1386,50028
60402,0,0,0,49,0,0,0,0,0,53,0,0,0,3,5,3,6,0,0,20,0,13,13,88,28,35,23,9,0,208,0,0,0,4,3,8,5,5,0,24,0,0,0,0,3,3,0,0,0,11,0,0,9,16,22,37,66,53,13,209,0,6,0,5,0,0,8,0,0,15,0,3,6,35,21,32,22,9,5,126,0,6,3,54,12,3,0,0,0,79,0,0,4,103,0,0,0,0,0,114,0,6,0,24,14,7,0,0,0,56,0,0,0,0,0,0,5,0,0,0,0,5,9,21,22,20,24,16,0,113,0,8,8,33,10,9,3,0,0,63,0,0,4,5,9,13,17,8,3,59,0,0,0,9,7,0,3,4,0,22,7,16,40,204,56,63,74,56,15,525,77,233,198,575,362,431,451,336,127,2791,2354,5531,4925,10774,6206,7000,6625,3680,1196,48293
60403,0,0,0,118,0,0,0,0,0,121,0,0,0,18,8,0,6,0,0,27,0,6,5,29,14,9,10,10,0,81,0,0,0,7,0,4,5,0,0,12,0,0,5,4,0,0,0,0,0,8,0,0,0,3,6,21,18,7,3,60,0,0,3,0,0,3,0,0,0,6,0,3,8,26,21,15,8,5,0,87,0,0,0,20,0,0,0,0,0,36,0,0,0,3,0,0,0,0,0,9,0,3,0,10,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,15,9,9,13,0,0,50,0,0,0,7,0,0,0,0,0,7,0,0,0,4,0,7,0,0,0,11,0,0,0,3,0,4,0,0,0,12,0,6,3,34,12,30,39,24,5,152,92,173,148,426,232,261,237,125,45,1747,992,2186,1706,4105,2403,2787,2304,1049,306,17841
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,7,0,0,0,0,19
