SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
70201104816,66,25,20,50,36,19,20,7,4,251
70201104817,7,0,7,8,9,5,3,5,0,47
70201104818,143,72,85,93,83,64,29,3,0,564
70201104819,117,53,55,60,56,38,12,0,3,401
70201104820,60,34,77,51,29,49,30,7,0,339
70201104901,63,25,65,55,34,39,20,10,0,325
70201104902,38,30,85,59,32,25,16,0,0,299
70201104903,103,56,71,79,78,63,35,15,0,504
70201104904,128,43,62,97,63,64,28,13,0,492
70201104905,77,32,99,62,52,62,8,3,4,400
70201104907,76,35,124,71,45,50,22,3,0,422
70201104908,59,38,93,75,70,53,32,3,0,418
70201104910,90,54,119,76,62,72,47,16,8,541
70201104911,28,10,31,26,31,16,5,0,0,145
70201104912,0,0,0,0,0,0,0,0,0,0
70201104913,3,0,3,9,9,7,0,0,0,33
70201104914,69,28,156,82,55,41,16,4,0,447
70201105001,0,12,17,5,7,13,7,0,0,64
70201105003,63,51,53,45,32,29,15,7,0,296
70201105005,44,18,13,19,15,7,3,0,0,124
70201105006,52,31,32,33,16,11,11,0,0,191
70201105008,9,12,24,13,6,8,3,0,0,72
70201105009,0,0,0,0,0,0,0,0,0,0
70201105010,26,54,30,28,22,37,0,0,0,198
70201105011,22,11,48,51,32,32,9,0,0,193
70201105012,8,105,171,58,32,15,10,0,0,397
70201105013,27,23,59,28,34,23,7,3,0,202
70201105014,47,23,44,37,35,24,11,7,0,229
70201105101,79,45,46,43,80,78,34,10,0,424
70201105102,0,0,0,0,0,0,0,0,0,0
70201105103,39,18,20,21,28,55,46,6,4,236
70201105105,63,36,41,39,55,71,37,18,0,356
70201105106,74,30,97,71,48,81,82,68,43,588
70201105107,61,22,44,59,38,36,17,0,0,271
70201105108,19,14,10,11,14,8,4,0,0,71
70201105109,14,17,4,0,9,9,0,0,0,55
70201105110,49,50,41,38,65,59,47,21,9,367
70201105111,72,33,78,39,46,30,15,16,19,337
70201105201,63,23,32,37,27,32,12,0,0,230
70201105202,0,101,192,184,89,24,6,0,0,603
70201105203,65,32,39,30,27,19,7,0,0,229
70201105204,188,109,89,92,58,46,18,11,3,603
70201105205,0,0,0,0,0,0,0,0,0,0
70201105206,61,20,47,21,22,13,13,8,0,196
70201105207,60,35,34,24,23,20,7,0,0,204
70201105208,30,33,22,22,26,13,12,3,0,164
70201105209,135,84,69,48,48,29,15,6,0,439
70201105210,21,4,9,7,0,3,3,0,0,45
70201105211,8,5,4,6,3,0,0,0,0,25
70201105212,8,3,3,10,6,3,0,0,0,37
70201105213,125,67,71,61,45,45,23,10,0,444
70201105214,13,8,4,5,7,0,0,0,0,40
70201105215,71,57,50,38,40,23,9,0,3,294
70201105216,58,49,52,43,79,48,29,9,0,364
70201105301,7,19,48,29,42,26,5,0,0,175
70201105302,68,40,42,33,32,25,4,0,0,251
70201105303,99,80,80,60,35,43,19,3,4,420
70201105304,0,3,0,4,5,0,0,0,0,11
70201105305,122,83,82,64,35,27,10,6,0,438
70201105306,23,16,8,19,8,7,0,0,0,82
70201105307,30,11,18,5,10,12,8,0,0,87
70201105308,79,36,32,36,33,12,12,0,0,240
70201105309,12,8,6,9,5,10,0,0,0,45
70201105310,17,9,11,11,5,12,0,0,0,65
70201105311,0,0,0,0,0,0,0,0,0,0
70201105312,65,35,43,37,29,6,18,4,0,235
70201105313,150,100,106,58,67,49,19,3,0,551
70201105314,53,41,50,32,30,18,16,0,0,236
70201105401,208,113,133,86,75,73,40,5,0,740
70201105402,0,0,0,0,0,0,0,0,0,0
70201105403,75,35,28,38,14,21,7,0,0,222
70201105404,37,35,24,18,16,7,6,7,0,149
70201105405,41,24,42,31,20,16,11,3,6,189
70201105406,18,7,15,8,19,3,12,4,3,88
70201105407,42,30,23,17,13,9,6,0,0,144
70201105408,24,10,8,8,13,0,0,0,0,66
70201105409,18,6,6,16,3,0,4,3,0,59
70201105410,38,35,32,22,21,27,14,8,0,197
70202105501,38,73,52,22,18,18,5,5,0,225
70202105502,33,80,61,25,33,28,22,3,0,293
70202105503,63,33,47,31,23,22,22,0,0,242
70202105504,125,77,59,53,27,24,10,3,0,394
70202105505,50,13,30,22,17,6,6,0,0,147
70202105506,42,20,24,30,3,14,3,4,0,143
70202105507,104,67,72,45,29,26,11,0,0,350
70202105508,26,17,11,7,8,5,0,0,0,67
70202105509,22,7,12,5,6,3,0,0,0,62
70202105510,85,44,49,48,36,14,15,4,0,287
70202105601,31,18,55,26,33,46,23,6,0,250
70202105602,100,52,99,51,60,51,31,4,0,460
70202105604,113,46,71,65,61,53,35,14,0,470
70202105605,93,57,51,43,44,16,14,3,0,317
70202105607,22,8,20,4,15,6,3,4,0,75
70202105608,32,18,27,12,25,12,8,0,0,135
70202105609,9,9,19,26,30,26,16,3,0,130
70202105610,49,25,53,38,43,45,15,7,0,272
70202105611,0,0,0,0,0,0,0,0,0,0
70202105612,0,0,0,0,0,0,0,0,0,0
70202105613,60,17,48,42,35,31,9,5,0,256
70202105614,121,48,77,57,36,52,28,18,3,432
70202105615,44,37,60,34,39,44,18,0,0,283
70203105701,3,0,3,3,5,5,0,0,0,21
70203105702,24,26,30,20,14,25,5,0,0,149
70203105703,56,23,12,47,79,88,83,25,0,422
70203105704,49,13,35,20,27,50,35,13,3,243
70203105705,58,35,52,35,47,38,3,0,0,281
70203105706,36,9,20,29,24,13,3,0,0,134
70203105707,48,18,38,27,35,23,6,0,0,190
70203105708,58,25,28,66,114,159,193,38,0,683
70203105710,78,30,36,43,57,56,50,12,0,371
70203105711,74,42,58,47,85,145,121,38,0,609
70203105712,16,17,24,28,32,20,11,5,0,152
70203105714,95,65,49,73,112,91,55,15,0,558
70203105715,5,7,33,18,10,11,7,0,0,81
70203105716,14,8,9,16,19,32,20,6,4,127
70203105717,28,33,34,19,48,34,16,0,0,215
70203105801,95,67,69,42,32,26,27,3,0,350
70203105802,61,30,35,18,15,12,3,0,0,179
70203105803,61,46,46,24,49,45,35,12,0,318
70203105804,125,76,65,52,28,16,4,4,0,364
70203105805,43,51,37,23,25,11,3,0,0,190
70203105806,37,17,24,23,3,8,4,0,0,120
70203105807,37,18,25,15,26,19,20,8,0,172
70203105808,17,28,52,25,21,19,18,3,4,189
70203105901,512,370,375,288,189,122,47,14,7,1924
70203105902,50,56,26,25,18,6,0,0,0,188
70203106001,25,9,3,9,5,5,3,0,0,63
70203106002,41,40,19,15,14,9,0,0,0,136
70203106003,291,227,240,226,219,144,59,9,0,1421
70203106004,80,36,51,52,44,36,16,0,0,317
70203106005,98,75,75,55,65,40,13,4,0,414
70203106101,289,205,236,196,109,85,29,11,0,1153
70203106102,79,50,47,29,29,23,10,4,0,265
70203106103,629,499,524,355,294,155,57,9,0,2518
70203106104,90,77,66,65,36,26,8,8,0,380
70203106105,14,10,14,11,7,4,3,0,0,69
70203106106,18,23,21,8,9,11,0,0,0,90
70203106107,85,42,71,44,37,17,4,0,0,301
70203106108,116,93,65,57,47,24,18,3,0,432
70204106201,21,19,18,12,23,12,4,0,0,106
70204106202,78,26,50,71,49,25,15,0,0,311
70204106203,69,102,80,74,44,33,9,3,0,419
70204106204,20,10,15,3,5,8,3,0,0,65
70204106205,176,237,173,114,107,56,23,3,0,883
70204106206,141,8,44,72,33,39,0,0,0,331
70204106207,37,6,7,31,11,18,3,0,0,110
70204106208,0,4,0,0,0,0,0,0,0,5
70204106209,46,51,75,56,34,33,8,0,0,308
70204106302,19,11,14,10,9,0,4,0,0,63
70204106303,147,126,151,115,77,66,23,6,0,705
70204106304,39,38,33,23,23,26,13,3,0,207
70204106305,266,234,180,168,126,82,36,9,3,1097
70204106306,0,4,3,0,0,3,5,0,0,18
70204106307,583,511,349,320,202,157,58,17,3,2199
70204106308,139,106,114,107,82,62,31,10,0,657
70204106310,122,96,71,45,48,32,8,3,0,429
70204106311,63,41,33,32,25,29,5,6,0,241
70204106312,11,10,7,8,5,4,6,0,0,49
70204106313,17,20,16,18,15,5,6,0,0,95
70204106314,19,28,7,18,5,8,6,0,0,83
70204106315,16,16,6,3,11,3,0,0,0,59
70204106316,6,15,0,0,9,0,5,0,0,44
70204106317,8,7,9,6,5,6,0,5,0,46
70204106318,199,128,173,120,92,68,32,0,0,814
70204106319,37,42,30,26,28,17,5,6,0,176
70204106401,0,0,0,0,4,0,0,0,0,4
70204106402,93,41,52,85,67,46,38,6,0,439
70204106407,129,21,72,90,51,38,9,4,0,405
70204106408,38,66,122,67,46,62,11,0,0,410
70204106409,34,17,25,28,24,12,11,0,0,151
70204106410,77,18,31,54,20,16,9,0,0,216
70204106411,100,38,31,67,58,24,12,4,0,323
70204106412,80,21,46,56,38,23,4,9,0,266
70204106413,81,22,47,62,59,24,3,0,0,298
70204106414,77,33,22,44,29,15,5,5,0,223
70204106415,67,19,50,34,40,29,6,0,0,237
70204106416,108,28,36,56,41,7,5,3,0,291
70205106501,111,40,60,50,38,18,8,0,0,337
70205106502,154,105,96,65,65,41,15,3,0,542
70205106503,41,27,44,32,26,16,3,0,0,193
70205106505,31,28,24,9,5,10,0,0,0,103
70205106507,69,61,39,37,34,17,4,0,0,263
70205106508,27,43,66,37,16,37,18,11,0,265
70205106509,51,25,35,22,15,11,7,0,0,162
70205106510,20,20,18,18,6,6,3,0,0,93
70205106511,3,7,25,10,18,4,13,3,0,90
70205106512,36,24,37,27,29,40,33,9,0,237
70205106601,54,27,38,32,48,36,23,5,0,267
70205106602,37,64,55,51,59,56,47,17,0,392
70205106603,0,0,0,5,0,8,3,0,0,21
70205106604,137,125,143,97,83,49,27,7,4,681
70205106605,5,72,78,44,23,19,12,6,0,264
70205106606,200,159,103,71,75,25,15,3,0,650
70205106607,37,26,15,12,11,11,3,0,0,118
70205106608,299,242,169,159,101,80,30,5,0,1088
70205106609,0,0,0,0,0,0,0,0,0,0
70205106610,3,7,6,7,0,0,4,3,0,36
70205106611,49,45,21,23,28,11,10,0,0,180
70205106612,27,25,18,12,19,3,5,0,0,119
70205106613,49,28,37,29,25,21,5,6,0,202
70205106614,47,43,24,18,15,23,4,0,0,176
70205106701,53,48,77,39,48,41,19,5,3,332
70205106702,104,53,122,70,52,71,61,17,4,548
70205106703,42,43,86,48,50,46,27,13,0,349
70205106704,117,72,116,76,61,50,32,15,0,538
70205106705,90,51,73,53,42,48,23,9,3,388
70205106706,98,28,66,47,35,21,21,9,0,327
70205106707,158,83,85,81,55,58,14,12,0,544
70205106708,103,48,106,80,63,73,51,13,4,552
70205106709,38,17,26,31,26,31,26,3,3,194
70205106710,0,0,3,4,3,0,0,0,0,15
70205106711,89,27,31,38,59,35,42,10,0,325
70205106712,78,53,55,58,62,67,40,8,6,419
70205106713,43,33,19,24,13,5,6,0,0,145
70205106714,82,37,45,34,36,9,4,0,0,240
70205106715,63,35,44,39,66,79,53,29,0,406
70205106716,33,27,33,27,34,24,11,9,0,206
70205106717,228,107,261,162,69,23,3,0,3,850
70205106718,83,64,71,54,95,79,37,24,0,499
70205106720,98,65,90,68,37,39,14,9,0,418
70205106721,13,13,8,13,29,12,10,7,0,98
70205106722,88,42,93,78,81,72,29,9,3,504
70205106723,102,60,48,41,39,27,14,5,6,333
70205106724,90,54,79,62,44,41,16,9,0,398
70205106725,66,36,38,28,35,22,10,4,0,235
70205106726,65,37,89,45,26,24,13,15,0,307
70205106727,147,43,99,98,55,25,13,9,3,479
70205106801,17,39,16,9,10,5,0,0,0,94
70205106802,55,34,56,33,41,21,27,3,0,278
70205106803,27,16,13,4,10,3,0,0,0,75
70205106804,39,24,17,9,13,5,13,0,0,121
70205106805,64,38,32,26,16,9,4,0,0,196
70205106806,107,51,66,39,46,46,15,3,3,383
70205106807,234,141,90,89,43,35,13,5,0,653
70205106808,45,65,26,25,29,13,12,4,0,228
70205106809,85,58,50,35,22,12,14,3,0,283
70205106810,13,18,13,4,15,12,9,3,0,81
70205106811,13,27,14,9,3,8,3,3,0,83
70205106812,20,48,37,14,11,10,0,0,0,138
79797979991,0,0,0,0,0,0,0,0,0,0
79797979992,0,0,3,6,8,0,0,0,0,14
79797979993,0,15,21,11,13,19,0,0,0,78
79999949999,446,276,661,573,591,579,318,49,7,3500
80101100101,59,25,17,37,33,40,28,24,11,265
80101100102,74,62,36,48,58,35,32,27,10,383
80101100103,98,47,61,67,48,40,27,22,6,418
80101100104,74,59,52,64,57,77,41,38,8,466
80101100105,119,65,43,69,76,83,66,47,20,587
80101100106,84,48,57,63,65,64,46,40,15,481
80101100201,46,66,115,71,48,38,16,13,0,425
80101100202,68,40,92,76,34,21,22,9,5,364
80101100203,58,117,307,119,50,38,21,13,0,727
80101100205,0,0,0,0,0,0,0,0,0,0
80101100208,65,49,101,70,53,27,27,12,6,396
80101100209,39,41,87,49,26,25,14,0,0,278
80101100210,42,44,84,59,45,34,37,26,3,366
80101100211,80,87,191,97,49,38,26,11,7,578
80101100212,53,37,50,42,17,22,48,123,148,539
80101100213,0,8,3,5,0,0,0,0,0,19
80101100215,23,104,289,74,21,13,10,7,0,548
80101100216,96,390,772,100,56,31,12,7,0,1468
80101100217,17,58,169,54,28,24,14,4,0,378
80101100218,39,93,244,96,39,21,14,0,0,547
80101100219,22,52,196,70,18,11,3,0,0,383
80101100220,20,27,94,58,23,5,5,0,0,238
80101100221,0,0,0,0,0,0,0,4,0,8
80101100222,49,90,223,109,40,30,14,17,4,586
80101100223,0,0,4,5,5,0,0,0,0,14
80101100224,0,177,54,3,0,0,0,0,0,236
80101100225,27,78,142,59,26,33,29,13,6,408
80101100301,51,67,159,69,18,16,15,6,0,401
80101100304,105,135,271,163,83,62,31,12,4,858
80101100306,53,58,110,61,32,30,39,11,9,395
80101100307,26,55,60,40,23,21,14,12,0,250
80101100308,0,813,145,24,9,4,0,4,4,1012
80101100309,40,64,92,42,28,19,14,0,0,291
80101100310,30,41,47,35,33,28,13,4,0,246
80101100311,29,40,80,26,24,35,29,13,3,288
80101100312,85,117,142,89,63,67,40,19,5,621
80101100314,4,49,17,9,4,7,8,9,6,109
80101100315,43,52,53,39,51,36,71,43,6,395
80101100316,21,18,0,7,26,14,36,94,95,302
80101100317,27,96,239,64,17,11,9,5,0,478
80101100318,45,33,21,29,40,41,60,15,0,291
80101100319,38,27,54,31,26,41,46,25,10,296
80101100320,110,67,103,101,42,8,0,0,0,432
80101100321,52,79,189,77,42,8,8,3,0,467
80101100322,14,76,168,76,19,12,10,0,0,382
80101100401,52,24,28,30,30,27,17,7,0,226
80101100402,86,34,64,69,73,37,32,16,4,418
80101100403,113,42,67,91,56,45,24,18,8,458
80101100404,93,28,54,80,49,21,34,12,0,376
80101100405,91,54,86,55,55,50,47,18,0,448
80101100406,119,91,100,85,61,76,43,23,8,607
80101100408,30,12,32,38,22,13,20,9,7,175
80101100409,59,40,65,57,40,28,28,16,3,341
80101100501,66,16,46,56,34,23,25,26,7,301
80101100502,76,46,48,64,69,60,32,29,6,442
80101100503,36,42,35,24,57,44,41,29,3,313
80101100504,45,15,42,58,47,46,45,26,14,331
80101100505,54,28,64,67,48,33,45,27,8,379
80101100506,22,25,14,19,29,27,36,22,6,194
80101100507,58,34,32,42,54,36,30,24,10,325
80101100508,42,23,20,25,39,27,15,23,0,213
80101100509,105,33,70,80,69,42,32,19,11,461
80101100602,29,20,16,29,27,40,12,4,0,184
80101100604,84,33,42,60,33,28,15,8,0,307
80101100605,124,44,34,89,62,43,26,11,7,434
80101100606,95,45,36,74,48,29,22,13,3,358
80101100607,95,44,49,61,78,40,35,8,0,416
80101100608,112,65,64,68,79,59,24,3,6,476
80101100609,81,67,28,54,64,34,28,11,4,364
80101100610,81,54,50,54,56,53,10,14,0,381
80101100611,77,46,76,71,58,58,20,11,4,418
80101100612,95,80,82,68,104,62,33,3,0,533
80101100613,63,29,30,39,38,14,25,5,0,246
80101100614,83,50,33,62,61,32,29,3,0,357
80101100615,45,36,22,30,41,20,18,7,0,216
80101100616,138,63,57,108,85,38,29,8,0,522
80101100617,58,58,61,52,46,59,42,21,3,402
80101100618,91,52,28,68,47,31,24,6,0,347
80101100619,33,17,44,46,25,12,9,0,0,194
80101100620,128,57,34,73,60,36,19,5,0,420
80101100621,0,0,0,0,0,0,0,0,0,0
80101100622,83,47,30,51,44,23,9,9,0,295
80101100623,103,50,46,60,71,37,20,12,5,389
80101100701,96,54,72,75,72,91,39,10,0,496
80101100702,38,37,23,20,57,34,27,7,3,252
80101100703,100,55,54,66,69,52,69,28,6,506
80101100704,34,28,27,32,27,22,20,16,3,210
80101100705,92,49,57,77,62,55,43,11,9,454
80101100706,89,39,81,63,45,28,45,11,0,401
80101100707,114,54,43,73,75,53,63,9,5,484
80101100708,86,32,63,65,27,19,49,15,0,351
80101100709,70,39,67,53,42,30,31,21,3,343
80101100710,78,45,60,60,47,36,46,18,4,395
80101100711,137,72,96,88,85,59,57,13,9,607
80101100712,76,71,46,67,65,41,38,14,0,414
80101100713,70,45,47,40,35,38,31,7,4,319
80101100714,46,38,32,34,48,37,33,4,4,278
80101100801,63,41,43,43,41,51,52,30,10,373
80101100802,112,49,59,85,62,69,53,24,4,517
80101100803,67,47,58,53,58,66,39,15,0,409
80101100804,54,39,65,41,34,38,16,8,3,297
80101100805,81,60,53,65,56,78,51,18,11,472
80101100806,57,35,41,40,40,61,45,23,0,332
80101100807,107,47,101,103,67,67,48,19,5,566
80101100808,55,41,95,64,24,14,25,26,9,364
80101100809,76,58,45,50,47,89,78,28,9,473
80101100810,66,36,47,56,46,43,41,17,4,361
80101100811,23,34,24,17,33,49,24,9,6,209
80101100812,74,50,56,59,57,53,44,16,8,416
80101100901,85,41,52,57,52,46,40,15,6,381
80101100902,63,40,37,31,39,39,25,6,0,285
80101100903,102,44,77,76,47,43,41,18,4,439
80101100904,71,48,40,46,52,49,49,16,3,373
80101100905,91,48,38,48,53,38,26,16,3,368
80101100906,97,55,55,77,75,64,51,30,4,495
80101100907,79,37,29,55,37,26,20,14,0,304
80101100908,53,35,38,46,42,44,48,30,6,347
80101100909,60,39,40,39,46,29,29,19,0,304
80101100910,83,50,54,51,48,37,38,13,0,374
80101101001,94,47,25,61,48,36,59,23,4,400
80101101002,67,45,34,50,55,42,44,5,0,349
80101101003,85,54,44,56,72,60,60,10,4,452
80101101004,80,37,33,56,49,42,69,20,5,386
80101101005,103,69,54,85,65,58,78,28,3,547
80101101101,161,74,98,104,88,57,87,29,5,700
80101101102,72,27,54,55,31,53,36,13,0,347
80101101103,147,65,93,109,83,57,75,27,11,667
80101101104,89,31,65,71,50,49,70,17,0,445
80101101105,67,25,37,48,29,31,39,12,0,286
80101101106,40,18,32,39,30,23,31,9,7,240
80101101107,0,0,0,0,0,0,0,0,0,0
80101101108,33,25,24,39,17,18,30,11,0,199
80101101109,43,19,22,47,29,27,39,18,0,232
80101101110,57,27,42,45,26,22,30,3,0,253
80101101202,0,0,0,0,0,0,0,0,0,0
80101101203,0,0,0,0,0,0,0,0,0,3
80101101301,31,15,50,26,26,23,11,23,5,213
80101101302,96,79,168,107,72,35,22,15,3,593
80101101303,53,59,23,38,69,49,41,42,6,376
80101101304,35,39,6,27,46,44,43,42,10,273
80101101305,67,57,41,34,59,59,47,52,13,425
80101101306,73,37,25,45,40,43,53,22,4,353
80101101307,27,13,35,27,30,20,35,17,8,206
80101101308,56,55,15,35,57,33,40,30,7,325
80101101309,0,0,0,0,0,0,0,0,0,0
80101101310,48,25,11,21,27,35,35,26,14,238
80101101401,47,36,59,51,46,33,63,67,16,408
80101101402,119,57,63,76,69,38,35,33,7,498
80101101403,130,82,86,101,89,61,56,38,8,648
80101101404,119,49,89,87,79,47,32,34,3,544
80101101405,74,44,49,67,56,38,32,27,11,403
80101101406,56,23,45,37,27,32,15,13,0,251
80101101407,106,71,85,67,76,70,47,30,4,562
80101101502,69,31,40,53,39,18,36,9,5,297
80101101503,71,32,43,53,46,26,31,16,0,322
80101101504,69,47,62,71,43,33,34,18,3,380
80101101505,109,61,63,89,58,49,48,33,3,519
80101101506,40,18,79,50,46,26,36,27,5,328
80101101508,52,38,47,39,55,43,33,11,0,326
80101101509,82,41,63,71,55,35,25,11,6,391
80101101510,95,39,44,63,59,27,34,26,7,384
80101101511,40,26,26,39,40,14,39,12,0,233
80101101512,55,39,58,42,27,25,24,24,3,302
80101101513,29,38,96,54,26,19,17,6,4,286
80101101514,0,0,0,0,0,0,0,0,0,0
80101101515,63,29,77,47,32,23,49,52,74,450
80101101516,207,67,187,148,69,35,19,7,0,747
80101101517,97,65,105,81,80,60,95,57,17,649
80101101601,89,72,48,69,44,51,46,20,4,443
80101101602,39,20,31,39,23,30,30,7,0,213
80101101603,97,44,97,81,52,62,75,40,8,548
80101101604,80,47,66,68,47,55,60,8,5,430
80101101605,62,44,63,51,51,56,46,9,0,388
80101101606,118,66,61,93,62,59,66,22,9,548
80101101607,60,30,28,49,42,24,31,6,0,273
80101101608,0,0,0,0,6,0,6,24,28,58
80101101609,72,45,59,62,61,59,51,30,9,454
80101101610,44,31,21,36,31,29,36,17,0,252
80101101611,98,47,41,56,50,42,48,15,10,402
80101101612,90,56,54,87,56,60,75,28,3,505
80101101613,89,61,129,77,52,39,57,31,11,548
80101101614,74,38,34,49,50,57,91,18,6,423
80101101615,77,60,59,59,55,48,50,28,10,440
80101101616,78,75,70,59,68,52,66,42,14,514
80101101617,69,43,63,64,41,52,58,21,8,422
80101101618,76,42,48,51,64,33,39,17,10,387
80101101619,72,59,44,55,50,59,62,20,7,434
80101101701,65,43,35,47,54,33,34,24,0,329
80101101702,127,53,76,90,66,58,46,21,0,547
80101101703,109,65,91,103,88,66,66,31,9,613
80101101704,82,35,39,63,45,19,36,17,0,341
80101101705,68,37,59,58,42,32,44,23,4,361
80101101706,120,80,74,77,91,88,46,15,5,609
80101101707,101,42,63,72,68,30,44,22,11,451
80101101708,34,24,27,19,26,23,20,3,0,172
80101101709,65,25,60,47,25,39,52,18,4,346
80101101802,0,0,0,0,0,0,0,0,0,0
80101101805,88,146,234,96,36,26,10,3,0,652
80101101806,37,77,139,50,18,11,5,0,0,339
80101101807,71,108,217,93,44,19,16,0,0,571
80101101808,66,70,119,74,29,8,3,3,0,375
80101101809,54,94,167,64,19,5,5,0,0,408
80101101810,41,74,162,60,26,21,3,4,0,391
80101101902,192,40,136,164,65,24,15,3,0,648
80101101904,125,41,75,102,62,29,15,3,4,458
80101101905,121,49,90,121,51,36,17,12,4,491
80101101906,77,34,37,50,50,47,30,17,3,336
80101101907,124,59,61,71,79,57,65,22,5,551
80101101908,104,50,46,52,81,54,46,35,4,471
80101101909,96,47,49,75,58,30,54,20,0,441
80101101910,65,41,36,56,40,42,54,17,7,348
80101101911,100,63,64,79,63,55,51,18,0,499
80101101912,76,40,57,67,46,19,48,11,3,373
80101101913,100,70,55,86,47,45,39,5,0,452
80101101914,70,27,50,66,28,17,5,0,0,259
80101101915,85,29,81,73,26,27,15,0,5,333
80101101916,86,29,73,74,32,22,14,0,0,330
80101101917,98,27,75,59,31,16,7,6,0,328
80101101918,76,26,45,72,40,20,3,5,0,281
80101101919,116,32,92,118,30,26,5,10,0,433
80101102001,78,27,29,48,48,36,26,15,0,307
80101102002,68,45,79,58,37,49,28,36,6,402
80101102003,59,24,28,44,43,27,18,26,0,276
80101102004,49,23,32,36,42,34,25,19,4,260
80101102005,113,118,218,145,61,47,87,52,22,860
80101102006,52,29,48,46,41,26,25,22,10,296
80101102007,46,43,36,46,35,44,39,20,3,307
80101102008,52,65,68,49,42,47,33,30,8,397
80101102101,97,78,83,70,66,82,89,42,13,622
80101102102,55,47,38,40,60,57,52,25,14,378
80101102103,77,66,80,62,63,82,86,21,7,542
80101102104,82,43,50,56,57,96,57,19,3,479
80101102105,136,94,78,99,101,100,78,27,3,722
80101102201,65,18,26,35,23,17,16,16,0,225
80101102202,52,38,20,33,46,23,43,28,4,295
80101102203,107,48,88,72,61,45,46,33,6,511
80101102204,114,59,94,95,69,59,41,35,3,580
80101102205,140,59,52,94,83,66,57,31,6,592
80101102206,89,44,20,63,50,27,28,13,6,343
80101102207,136,54,62,80,65,65,42,26,7,535
80101102208,50,47,12,28,48,43,42,30,0,305
80101102301,112,47,84,66,73,52,33,31,12,510
80101102302,39,30,48,29,31,22,26,16,5,249
80101102303,76,84,93,84,46,41,25,25,10,478
80101102304,87,59,98,97,70,48,37,30,6,527
80101102305,61,38,72,47,46,34,27,13,5,339
80101102306,79,36,75,63,58,36,24,17,3,391
80101102307,26,10,42,20,7,8,70,171,207,559
80101102401,55,22,40,44,31,11,27,10,3,253
80101102402,131,57,74,96,66,36,44,26,6,547
80101102403,95,41,69,59,58,40,26,17,0,403
80101102404,59,33,47,50,36,30,19,19,6,292
80101102405,70,28,39,51,45,27,28,8,0,305
80101102406,81,55,81,70,56,42,40,25,6,455
80101102407,52,37,68,43,38,31,19,4,0,296
80101102408,99,47,97,96,64,45,34,27,6,523
80101102501,72,32,50,55,41,30,33,16,5,332
80101102502,76,52,47,67,54,45,44,15,4,398
80101102503,93,68,63,74,83,59,53,18,5,513
80101102504,101,63,66,87,70,46,57,22,5,526
80101102505,61,37,30,46,40,22,41,18,3,293
80101102506,104,59,45,77,55,56,75,44,3,525
80101102601,68,44,24,46,51,54,29,28,6,352
80101102602,40,27,30,24,27,28,17,13,0,211
80101102603,78,46,24,48,64,53,38,34,13,398
80101102604,90,74,46,72,66,55,52,30,10,490
80101102605,47,43,27,30,32,18,30,31,11,270
80101102606,117,82,63,83,83,52,63,55,22,626
80101102607,83,55,67,57,74,34,39,28,9,448
80101111101,4,5,0,6,0,0,0,0,0,12
80101114201,0,0,0,0,0,0,0,0,0,0
80101114301,48,15,49,42,17,9,8,0,0,177
80101114302,136,65,161,113,42,20,8,0,0,540
80101114401,0,0,6,5,3,3,0,0,0,25
80103103102,0,44,154,103,48,14,6,5,0,376
80103103103,3,0,0,0,4,4,0,6,0,14
80103103201,8,3,3,0,7,6,0,0,0,25
80103111301,53,24,76,71,60,56,30,4,3,375
80103111302,20,16,20,13,35,46,62,49,4,270
80103111303,0,9,8,10,10,0,0,0,0,39
80103111304,5,6,0,4,7,0,0,0,0,26
80103111305,4,5,8,4,3,0,0,0,0,30
80103111306,0,0,0,5,0,0,0,0,0,3
80103111307,24,31,32,57,51,97,45,15,0,351
80103111308,0,0,0,0,0,0,0,0,0,0
80103111309,0,0,3,0,0,0,4,0,0,12
80103111401,20,19,17,24,16,22,3,4,0,125
80103111501,0,0,0,0,0,0,0,0,0,0
80103111502,23,19,3,12,27,25,11,5,5,137
80103111503,0,0,0,0,0,0,0,0,0,0
80103111504,0,13,9,6,11,5,0,0,0,34
80103111505,0,0,4,0,0,4,0,0,0,8
80103111506,0,64,39,3,0,0,3,4,4,117
80103111507,0,0,0,0,0,0,0,0,0,0
80104103401,94,39,62,62,59,36,27,14,3,404
80104103402,34,42,38,36,38,14,12,9,0,213
80104103403,100,69,43,62,92,48,32,10,0,460
80104103404,102,52,48,79,71,34,26,12,0,428
80104103405,145,58,52,89,90,44,9,5,0,493
80104103406,73,50,48,51,73,44,26,17,0,389
80104103407,72,44,36,37,53,26,8,6,0,280
80104103408,193,147,211,150,121,69,43,12,8,961
