LGA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,15,13,7,6,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,0,4,8,35,3,0,0,0,0,51,3,12,276,481,74,65,28,19,4,965,0,0,0,10,0,3,3,3,0,25,0,0,0,10,0,0,5,4,0,29,4,7,78,194,74,121,76,40,11,607,0,0,0,0,0,0,0,0,0,3,0,4,13,51,0,0,0,0,0,69,0,0,11,30,3,5,6,3,0,67,0,0,0,7,3,0,0,0,0,19,0,6,52,65,16,10,15,0,0,161,32,33,51,383,24,15,15,7,3,574,13,17,56,146,35,12,24,8,5,302,4,3,9,95,15,5,6,5,0,140,0,0,0,4,0,0,0,0,0,10,0,0,11,78,5,10,7,9,0,120,0,3,15,42,4,0,15,6,0,92,15,10,16,137,29,11,9,0,0,231,0,6,19,158,20,0,7,0,0,210,0,0,0,6,0,0,0,0,0,7,0,0,93,237,46,39,43,14,3,481
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,33,73,48,28,9,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA57280,0,0,0,0,0,0,0,0,0,0,0,0,9,28,5,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,8,55,14,48,6,3,0,137,0,0,4,0,7,0,0,0,0,11,0,0,0,4,0,0,0,0,0,7,0,0,0,9,6,0,4,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,5,60,12,4,0,0,0,92,0,8,7,34,11,4,0,0,0,65,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,15,8,0,0,5,0,28
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,17,10,4,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA57490,0,0,0,7,11,6,3,4,0,38,0,4,14,78,46,30,17,4,0,189,0,3,0,14,11,15,28,13,5,84,0,0,4,8,0,3,3,3,3,26,4,324,677,1510,1581,1911,1237,1024,327,8598,0,0,4,21,14,8,4,0,0,50,0,0,0,21,12,6,13,0,4,56,0,10,6,80,40,47,79,46,6,311,0,0,0,6,0,0,0,4,0,12,0,7,0,19,11,3,3,0,0,41,4,26,34,261,47,45,33,33,3,489,0,14,17,117,50,14,14,0,4,228,0,0,3,18,4,4,0,0,0,25,0,5,3,7,0,0,0,0,0,17,0,35,31,131,57,42,44,32,8,378,0,6,7,18,6,23,31,17,6,121,0,0,9,30,20,9,5,0,0,73,0,3,0,32,10,6,0,0,0,49,0,0,0,6,0,11,0,0,0,16,0,10,9,53,37,29,21,13,0,171
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,0,0,0,0,0,0,6,0,0,3,18,12,3,3,0,0,38,0,0,0,5,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,14,56,255,258,364,232,152,38,1372,0,6,0,12,0,3,0,0,0,25,0,3,0,9,0,0,0,0,0,15,0,0,0,10,9,10,7,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,21,22,253,19,21,18,6,0,358,0,0,4,20,3,0,0,0,0,32,0,0,0,7,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,4,0,3,0,27,8,7,10,4,0,60,0,0,0,0,0,6,9,6,4,28,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,20,21,7,8,4,0,63
LGA57770,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,10,6,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,0,0,0,7,6,8,3,0,0,32,0,23,48,213,69,80,26,6,4,464,0,0,0,3,0,11,3,0,5,29,0,0,0,11,4,5,0,4,0,23,6,34,62,216,187,277,216,146,85,1221,0,0,0,0,8,0,4,3,0,11,0,4,0,31,4,3,4,0,0,49,0,4,3,20,8,8,11,15,6,81,0,0,0,0,4,3,11,5,7,34,0,0,17,39,16,17,17,0,3,121,0,20,21,216,61,47,34,30,12,442,0,6,35,141,63,48,32,12,3,342,0,6,3,85,15,22,7,0,8,149,0,3,6,10,3,6,0,0,0,28,0,3,4,70,17,24,20,16,3,150,0,6,0,35,12,14,34,23,16,136,0,4,10,44,15,18,10,4,0,110,0,0,3,60,25,16,4,5,0,118,0,0,0,0,0,3,4,0,0,11,0,14,49,239,88,104,104,45,12,649
LGA57910,3,3,7,49,13,14,15,6,0,118,7,68,110,874,313,269,150,55,27,1876,0,3,4,49,37,63,100,69,49,378,3,21,15,32,12,14,21,27,10,155,27,162,311,1436,855,1057,951,688,310,5794,0,3,0,15,10,9,3,4,0,43,0,8,15,149,39,28,13,4,3,262,0,9,34,194,70,67,126,66,31,598,0,0,6,13,9,39,97,132,95,401,0,23,36,190,55,50,53,16,9,430,33,144,288,1850,238,217,190,147,59,3167,0,17,49,281,118,65,40,19,4,595,0,30,31,285,86,71,36,23,6,559,3,26,49,174,78,35,25,3,0,392,5,33,47,731,87,82,83,54,29,1150,4,22,35,237,88,163,520,529,375,1974,3,23,34,204,155,59,21,8,0,520,5,11,16,212,45,15,7,3,0,314,0,6,5,19,4,10,10,3,0,57,5,78,89,589,236,214,233,99,31,1573
LGA57980,0,0,4,3,0,0,0,0,0,16,0,16,15,89,25,15,12,9,0,177,0,0,0,3,3,4,3,4,0,11,0,0,0,0,0,0,0,0,0,3,8,38,42,129,87,124,108,68,39,645,0,0,0,0,0,0,0,0,0,3,0,0,4,22,8,3,6,0,0,54,0,4,0,14,5,5,14,6,3,55,0,0,0,7,0,5,0,0,0,12,0,4,3,10,4,4,5,0,0,33,0,18,7,57,10,9,5,8,3,122,0,5,6,28,14,5,4,0,0,64,0,0,5,26,4,0,0,5,0,49,0,0,0,4,0,0,0,0,0,5,0,5,9,61,5,10,5,0,6,99,0,5,0,13,5,0,8,11,6,42,4,23,4,50,22,0,3,0,0,112,0,3,0,28,3,3,0,0,0,43,0,0,0,0,0,0,0,0,0,3,6,8,13,78,22,17,30,12,4,189
LGA58050,0,0,0,12,9,9,0,5,0,43,0,5,26,206,97,80,34,4,6,459,0,3,4,26,28,40,49,25,18,187,0,5,10,14,5,4,3,0,0,50,7,85,236,764,825,1129,729,471,176,4417,0,0,3,13,12,11,6,0,0,47,0,0,5,38,9,9,5,0,0,70,0,3,11,80,33,39,45,37,14,261,0,0,7,7,7,4,3,6,3,33,0,6,14,65,21,20,13,0,0,136,20,149,172,1802,273,244,192,79,31,2969,6,16,26,157,58,38,14,3,3,323,0,9,25,99,22,14,10,0,0,182,4,21,26,158,52,26,15,4,0,301,0,21,8,164,47,35,30,23,4,331,4,3,10,32,22,54,104,83,63,375,4,5,5,50,34,8,7,4,0,104,0,4,5,54,8,4,0,3,0,83,0,0,0,15,11,7,5,0,0,37,3,26,46,175,119,125,107,27,9,645
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,17,43,74,61,37,10,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,0,0,0,7,5,6,0,0,0,15,0,14,35,230,54,43,24,3,4,404,0,0,0,3,3,3,3,3,3,17,0,3,6,7,3,0,4,0,0,29,0,14,50,235,125,174,148,112,61,926,0,0,0,4,0,0,0,0,0,11,0,0,0,24,3,4,6,0,0,33,0,3,4,41,15,4,11,7,3,85,0,0,0,0,0,0,0,0,0,7,0,0,19,38,9,12,3,3,0,87,12,38,48,317,42,34,33,31,25,569,6,17,23,125,48,14,24,3,0,259,0,0,0,39,7,4,0,0,0,60,0,3,6,11,3,0,4,0,0,24,8,4,5,78,12,19,9,3,6,144,0,3,0,35,9,5,35,76,39,204,0,0,5,52,30,6,0,0,0,105,0,4,8,95,17,17,0,0,0,141,0,0,0,0,0,0,0,0,0,4,0,7,65,206,58,44,35,29,5,444
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,0,0,4,12,4,3,0,0,0,20,0,3,35,155,28,26,16,3,3,273,0,0,0,16,0,0,9,4,8,36,0,0,0,0,0,0,7,0,4,10,5,23,70,344,157,168,104,40,23,932,0,0,0,5,3,0,0,0,0,11,0,0,7,48,0,0,6,0,0,65,0,0,0,49,16,10,14,3,5,97,0,0,0,0,0,0,9,30,35,84,0,0,3,50,9,7,5,0,0,83,8,23,11,115,8,13,18,11,6,205,0,0,17,67,20,5,5,0,0,114,0,0,5,24,4,6,0,4,0,43,0,0,0,0,0,0,0,0,0,0,0,10,10,117,24,22,14,3,0,190,0,0,3,58,14,22,71,126,131,425,0,3,7,55,23,8,0,0,0,94,0,9,3,89,12,9,0,0,0,110,0,0,0,0,4,0,0,0,0,5,0,5,12,132,31,37,21,7,4,247
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,10,15,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,0,0,4,16,7,27,13,10,0,66,0,6,24,296,113,93,39,10,5,593,0,5,7,38,21,36,51,28,13,191,0,26,41,64,24,20,26,10,8,212,24,525,1409,3154,2742,2362,1569,1124,392,13310,0,5,3,17,4,11,6,0,0,49,0,0,3,39,13,19,10,8,0,92,0,8,13,120,80,65,93,49,15,442,0,0,0,10,0,12,12,18,11,66,0,8,11,89,28,18,11,4,0,172,10,85,152,1123,253,182,165,92,22,2081,3,23,23,189,87,33,11,3,0,380,0,8,29,110,48,38,11,0,0,248,0,15,24,124,44,23,7,3,0,241,0,69,113,467,130,89,79,49,20,1014,0,4,11,69,36,77,124,90,56,461,0,6,14,77,39,9,11,6,0,151,0,0,8,73,23,14,3,0,0,118,0,4,6,13,9,13,5,0,0,51,5,47,60,305,116,138,94,27,13,806
LGA58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,22,42,40,33,12,173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,14,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,8
