SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL41259,..,586,586,512,29,537,209,3,214,142,0,149,72,0,72,48,0,48,980,622,1607
SAL41260,..,250,250,301,11,306,140,3,135,124,0,124,55,0,55,16,0,16,625,260,884
SAL41261,..,68,68,147,4,147,38,0,38,42,0,42,15,0,15,14,0,14,256,74,331
SAL41262,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SAL41263,..,153,153,170,9,177,43,0,45,29,0,29,20,0,20,0,0,0,265,168,433
SAL41264,..,161,161,238,7,248,49,7,58,37,0,37,22,0,22,5,0,9,353,170,529
SAL41265,..,41,41,34,7,37,13,0,13,5,0,5,0,0,0,0,0,0,57,51,110
SAL41266,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41267,..,18,18,45,0,47,13,0,13,23,0,23,9,0,9,0,0,0,85,18,105
SAL41268,..,10,10,21,0,21,5,0,5,4,0,4,3,0,3,0,0,0,35,10,49
SAL41269,..,9,9,18,0,17,7,0,4,3,0,3,0,0,0,0,0,0,27,12,41
SAL41270,..,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL41271,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41272,..,7,7,9,0,9,0,0,3,0,0,0,0,0,0,0,0,0,10,3,16
SAL41273,..,138,138,196,10,202,60,4,59,90,5,92,32,0,32,9,0,9,380,149,534
SAL41274,..,17,17,24,0,24,4,0,4,20,0,20,6,0,6,0,0,0,52,17,64
SAL41275,..,22,22,23,0,26,11,0,11,3,0,3,8,0,8,0,0,0,40,27,66
SAL41276,..,483,483,408,42,452,218,9,232,186,0,186,65,0,65,36,0,39,914,537,1455
SAL41277,..,57,57,86,8,92,61,0,61,80,0,80,36,0,36,12,0,12,272,64,335
SAL41278,..,126,126,210,5,219,101,4,106,90,0,90,34,0,34,6,0,6,446,135,579
SAL41279,..,680,680,927,43,968,556,14,573,590,6,590,187,0,187,82,0,83,2347,741,3091
SAL41280,..,9,9,12,0,12,3,0,7,3,0,3,0,0,0,0,0,0,25,9,32
SAL41281,..,288,288,301,49,341,180,8,193,219,5,226,111,0,111,33,0,33,847,353,1195
SAL41282,..,447,447,440,27,472,245,9,258,172,0,173,71,0,71,20,0,20,956,481,1440
SAL41283,..,122,122,146,8,152,72,5,75,84,0,86,29,0,32,9,0,9,341,133,479
SAL41284,..,12,12,9,0,9,0,0,0,4,0,4,3,0,3,0,0,0,16,12,26
SAL41285,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41286,..,77,77,92,4,98,27,0,27,13,0,13,4,0,4,4,0,4,137,80,217
SAL41287,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL41288,..,1152,1152,843,107,948,418,26,440,359,8,362,225,0,227,173,4,175,2013,1289,3303
SAL41289,..,652,652,613,61,676,375,12,387,290,5,294,155,0,158,120,0,123,1563,733,2294
SAL41290,..,1141,1141,1104,71,1180,519,7,525,432,7,437,199,0,199,138,0,138,2401,1222,3631
SAL41291,..,290,290,519,13,532,264,6,269,303,0,303,118,0,118,71,0,71,1272,311,1576
SAL41292,..,1152,1152,1037,109,1148,643,15,664,480,5,487,240,6,246,190,0,189,2596,1288,3889
SAL41293,..,233,233,294,28,323,132,7,140,102,0,102,52,0,52,31,0,31,609,268,877
SAL41294,..,142,142,144,3,144,79,3,85,65,0,65,36,0,36,22,0,22,349,144,491
SAL41295,..,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17
SAL41296,..,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,11,0,9
SAL41297,..,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,18,0,18
SAL41298,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL41299,..,9,9,13,0,13,4,0,4,6,0,6,4,0,4,0,0,0,42,9,49
SAL41300,..,11,11,4,0,4,3,0,3,3,0,3,3,0,3,0,0,0,14,11,23
SAL41301,..,4,4,10,0,10,5,0,5,7,0,7,0,0,0,0,0,0,24,4,34
SAL41302,..,12,12,10,0,14,8,0,8,3,0,3,0,0,0,0,0,0,21,14,36
SAL41303,..,8,8,14,0,14,3,0,3,10,0,10,5,0,5,0,0,0,28,8,32
SAL41304,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
SAL41305,..,6,6,47,0,47,13,0,13,32,0,32,11,0,11,7,0,7,106,6,117
SAL41306,..,10,10,18,0,13,6,0,6,15,0,15,0,0,0,3,0,3,36,12,49
SAL41307,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9
SAL41308,..,3,3,14,0,14,0,0,0,6,0,6,0,0,0,0,0,0,18,3,24
SAL41309,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41310,..,15,15,30,5,31,6,0,6,17,0,17,3,0,3,0,0,0,63,13,73
SAL41311,..,204,204,332,15,348,128,0,132,116,0,117,37,0,37,13,0,13,617,227,846
SAL41312,..,272,272,350,27,373,165,3,174,151,3,154,43,0,48,28,0,29,733,306,1041
SAL41313,..,422,422,438,54,495,219,30,249,146,9,158,60,3,63,26,0,26,894,523,1416
SAL41314,..,103,103,199,10,213,101,3,104,107,0,107,27,0,27,17,0,17,453,123,568
SAL41315,..,544,544,612,38,652,261,7,269,257,0,260,83,0,83,21,0,21,1231,594,1826
SAL41316,..,69,69,146,8,153,76,0,80,68,0,68,25,0,25,11,0,11,324,77,398
SAL41317,..,363,363,563,48,607,377,9,388,321,0,321,131,0,131,48,0,48,1444,421,1860
SAL41318,..,534,534,696,34,731,339,3,339,422,0,424,170,0,170,51,0,51,1674,573,2248
SAL41319,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL41320,..,1512,1512,1364,120,1488,710,25,734,537,8,548,181,4,180,78,0,81,2861,1669,4535
SAL41321,..,214,214,331,23,352,174,7,184,192,0,194,71,0,68,16,0,16,783,244,1022
SAL41322,..,0,0,6,0,6,3,0,3,4,0,4,0,0,0,0,0,0,13,0,16
SAL41323,..,33,33,33,8,36,3,0,3,0,0,0,0,0,0,0,0,0,38,37,80
SAL41324,..,23,23,19,6,22,10,0,10,10,0,10,4,0,4,4,0,4,50,27,75
SAL41325,..,5,5,12,0,12,8,0,8,3,0,3,0,0,0,3,0,3,28,9,32
SAL41326,..,139,139,143,9,150,84,4,88,85,0,85,30,0,30,7,0,7,353,148,497
SAL41327,..,248,248,359,25,387,192,0,194,130,0,130,56,0,56,16,0,16,755,274,1032
SAL41328,..,15,15,57,5,58,16,0,16,14,0,14,8,0,8,5,0,5,94,17,113
SAL41329,..,361,361,419,32,446,151,9,161,119,0,120,40,0,40,11,0,11,742,399,1141
SAL41330,..,690,690,600,43,640,246,4,253,215,0,216,65,0,65,24,0,24,1152,740,1891
SAL41331,..,150,150,145,7,156,62,0,61,49,0,49,15,0,15,5,0,5,277,159,444
SAL41332,..,4,4,12,0,12,5,0,5,4,0,4,5,0,5,5,0,5,34,4,32
SAL41333,..,8,8,18,5,18,0,0,0,10,0,10,8,0,8,0,0,0,38,10,51
SAL41334,..,11,11,25,0,25,10,0,10,4,3,8,6,0,6,0,0,0,45,18,59
SAL41335,..,5,5,4,3,6,0,0,0,0,0,0,0,4,0,0,0,0,4,8,15
SAL41336,..,9,9,21,0,27,6,0,6,14,0,14,4,0,4,0,0,0,48,6,55
SAL41337,..,6,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,6,13
SAL41338,..,382,382,713,16,730,440,5,445,544,0,544,182,0,182,62,0,62,1943,404,2344
SAL41339,..,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9,0,12
SAL41340,..,11,11,12,0,12,3,0,3,0,0,0,3,0,3,0,0,0,19,11,31
SAL41341,..,9,9,12,0,14,3,0,3,6,0,6,0,0,0,0,0,0,26,12,35
SAL41342,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SAL41343,..,4,4,4,0,3,0,0,0,3,0,3,0,0,0,0,0,0,8,4,15
SAL41344,..,21,21,38,0,38,24,0,24,13,0,18,9,0,9,0,0,0,90,22,110
SAL41345,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15
SAL41346,..,278,278,259,34,292,128,5,135,112,0,112,51,0,51,41,0,41,595,314,906
SAL41347,..,336,336,271,47,318,193,8,197,136,0,141,87,0,87,69,0,69,763,389,1147
SAL41348,..,26,26,48,3,48,11,0,11,5,0,5,0,0,0,0,0,0,67,26,94
SAL41349,..,86,86,66,6,71,8,0,8,16,0,16,6,0,6,6,0,6,101,89,194
SAL41350,..,0,0,3,0,3,3,0,3,7,0,7,0,0,0,5,0,5,19,0,20
SAL41351,..,189,189,153,12,166,54,0,54,45,0,45,22,0,22,3,0,3,271,203,472
SAL41352,..,838,838,760,41,801,306,10,313,310,3,312,122,5,125,23,0,23,1518,908,2427
SAL41353,..,352,352,373,31,403,154,4,165,164,3,165,42,0,42,13,0,13,747,392,1139
SAL41354,..,0,0,8,0,8,0,0,0,4,0,4,0,0,0,0,0,0,12,0,12
SAL41355,..,7,7,8,4,10,0,0,0,3,0,3,0,0,0,0,0,0,17,8,21
SAL41356,..,641,641,543,65,610,279,32,312,260,9,267,84,5,90,46,3,47,1213,755,1963
SAL41357,..,31,31,51,0,51,18,0,18,11,0,11,8,0,8,0,0,0,87,31,123
SAL41358,..,33,33,42,4,43,14,0,14,8,0,8,4,0,4,3,0,3,70,37,109
SAL41359,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41360,..,4,4,13,0,13,0,0,0,4,0,4,0,0,0,0,0,0,13,4,18
SAL41361,..,13,13,11,0,12,3,0,3,7,0,7,4,0,4,0,0,0,27,15,39
SAL41362,..,5,5,8,0,8,0,0,0,4,0,4,0,0,0,0,0,0,15,5,16
SAL41363,..,23,23,74,0,78,23,0,23,35,0,35,13,0,13,13,0,13,162,24,187
SAL41364,..,79,79,100,15,113,33,0,33,38,0,38,9,0,9,5,0,5,186,92,283
SAL41365,..,0,0,5,0,5,0,0,0,3,0,3,3,0,3,0,0,0,9,0,9
SAL41366,..,439,439,577,24,604,261,4,264,238,4,245,80,0,79,26,0,26,1185,473,1650
SAL41367,..,325,325,333,52,384,172,7,175,144,5,146,37,0,37,21,0,26,705,391,1091
SAL41368,..,112,112,189,3,194,95,0,90,135,0,135,50,0,50,23,0,23,484,113,605
SAL41369,..,4,4,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,11,4,13
SAL41370,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5
SAL41371,..,30,30,11,0,12,6,0,6,0,0,0,0,0,0,0,0,0,16,31,47
SAL41372,..,0,0,8,0,8,0,0,0,0,0,0,3,0,3,0,0,0,12,0,17
SAL41373,..,392,392,357,48,404,181,18,203,163,5,167,59,0,58,26,0,27,781,460,1244
SAL41374,..,196,196,174,18,192,72,7,81,115,4,119,34,5,32,9,0,11,411,228,632
SAL41375,..,310,310,387,33,421,169,14,182,207,9,220,78,0,81,17,0,17,862,370,1231
SAL41376,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10
SAL41377,..,28,28,66,0,67,15,0,15,22,0,22,12,0,12,0,0,0,116,33,146
SAL41378,..,92,92,125,7,129,25,0,25,13,0,13,6,0,6,9,0,9,169,104,268
SAL41379,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
SAL41380,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8
SAL41381,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41382,..,163,163,129,25,151,45,3,47,48,0,52,17,0,11,0,0,0,234,194,430
SAL41383,..,4,4,19,0,19,3,0,3,0,0,0,0,0,0,0,0,0,27,4,31
SAL41384,..,260,260,403,6,405,158,3,163,206,0,207,99,0,99,21,0,21,881,271,1153
SAL41385,..,161,161,291,8,292,130,0,134,122,0,122,57,0,57,22,0,22,614,171,785
SAL41386,..,28,28,24,3,29,19,0,19,9,0,9,14,0,14,3,0,3,70,31,100
SAL41387,..,23,23,47,0,45,22,0,22,45,0,45,20,0,20,10,0,10,140,26,162
SAL41388,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5
SAL41389,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL41390,..,8,8,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,8,20
SAL41391,..,7,7,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,18
SAL41392,..,7,7,10,0,10,3,0,3,3,0,3,8,0,8,0,0,0,25,7,35
SAL41393,..,59,59,149,5,152,67,0,70,113,0,113,30,0,30,11,0,11,369,64,432
SAL41394,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL41395,..,752,752,1098,43,1141,362,4,366,340,0,340,147,0,147,86,0,89,2040,800,2838
SAL41396,..,177,177,220,10,231,52,0,52,50,0,50,35,0,35,8,0,8,368,184,551
SAL41397,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16
SAL41398,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8
SAL41399,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL41400,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41401,..,389,389,355,40,401,178,25,200,112,7,121,41,0,42,28,0,27,715,459,1178
SAL41402,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3
SAL41403,..,10,10,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,18
SAL41404,..,29,29,87,8,91,38,0,38,53,0,53,22,0,22,8,0,8,206,34,242
SAL41405,..,42,42,56,4,61,18,0,18,12,0,15,5,0,5,0,0,0,103,45,145
SAL41406,..,6,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13
SAL41407,..,7,7,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,7,21
SAL41408,..,7,7,12,0,13,4,0,4,3,0,3,5,0,5,5,0,5,26,12,37
SAL41409,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,14,0,11
SAL41410,..,305,305,432,20,449,236,4,242,206,0,208,67,0,67,27,0,27,973,328,1299
SAL41411,..,8,8,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,11,8,13
SAL41412,..,21,21,91,6,98,40,0,40,46,0,52,19,0,19,5,0,5,211,26,236
SAL41413,..,58,58,43,8,53,4,0,4,5,0,5,0,0,0,0,0,0,59,63,123
SAL41414,..,7,7,19,0,19,4,0,4,9,0,9,4,0,4,6,0,3,41,15,50
SAL41415,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,8
SAL41416,..,254,254,241,25,269,64,0,66,67,0,67,24,0,24,12,0,12,416,276,694
SAL41417,..,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,12
SAL41418,..,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL41419,..,57,57,66,5,66,24,0,24,21,0,21,5,0,5,7,0,7,123,59,181
SAL41420,..,557,557,748,24,773,226,5,234,255,0,255,86,0,86,30,0,30,1342,585,1931
SAL41421,..,453,453,398,50,447,200,3,207,151,0,151,71,0,71,25,0,27,841,507,1351
SAL41422,..,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,9,17
SAL41423,..,0,0,11,0,12,4,0,4,0,0,0,0,0,0,0,0,0,12,6,15
SAL41424,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41425,..,8,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,19
SAL41426,..,19,19,40,0,43,11,0,11,15,0,15,7,0,7,13,0,13,85,21,107
SAL41427,..,6,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12
SAL41428,..,67,67,77,0,79,17,0,17,9,0,9,3,0,3,7,0,7,115,62,180
SAL41429,..,5,5,40,0,40,11,0,11,10,0,10,11,0,11,0,0,0,72,5,82
SAL41430,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL41431,..,16,16,39,0,35,11,0,11,14,0,14,6,0,6,9,0,9,71,13,86
SAL41432,..,315,315,479,30,510,234,0,241,205,0,205,67,0,67,31,0,31,1018,346,1362
SAL41433,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL41434,..,7,7,19,0,19,9,0,9,6,0,6,0,0,0,0,0,0,27,9,38
SAL41435,..,6,6,14,0,17,4,0,4,7,0,7,3,0,3,0,0,0,33,5,37
SAL41436,..,143,143,221,9,237,56,0,56,47,0,48,20,0,20,0,0,0,349,152,503
SAL41437,..,0,0,0,0,4,4,0,4,3,0,3,0,0,0,0,0,0,10,0,8
SAL41438,..,64,64,106,7,111,34,0,29,62,0,62,24,0,24,6,0,8,237,65,306
SAL41439,..,30,30,17,5,17,5,0,5,0,0,0,0,0,0,0,0,0,25,29,57
SAL41440,..,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,7
SAL41441,..,29,29,21,0,23,0,0,0,6,0,6,0,0,0,0,0,0,29,28,55
SAL41442,..,9,9,27,0,29,3,0,3,12,0,12,4,0,4,0,0,0,46,6,53
SAL41443,..,265,265,162,35,204,88,23,109,57,3,65,17,3,19,3,0,3,328,336,664
SAL41444,..,67,67,76,5,81,27,0,27,22,6,23,5,0,5,5,0,5,143,71,210
SAL41445,..,4,4,6,0,6,5,0,5,3,0,3,4,0,4,0,0,0,10,4,17
SAL41446,..,46,46,32,7,39,9,0,11,8,0,8,0,0,0,0,0,0,45,51,96
SAL41447,..,7,7,20,0,20,14,0,10,15,0,10,6,0,6,0,0,0,50,10,63
SAL41448,..,3,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,3,17
SAL41449,..,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10
SAL41450,..,13,13,37,0,40,9,0,9,26,0,26,13,0,13,3,0,3,93,17,108
SAL41451,..,17,17,48,0,54,11,0,11,3,0,3,0,0,0,0,0,0,65,14,80
SAL41452,..,29,29,51,7,56,0,0,0,5,0,5,0,0,0,0,0,0,54,36,91
SAL41453,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,5,10
SAL41454,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL41455,..,71,71,65,10,66,25,0,25,21,0,21,15,0,15,12,0,12,128,83,205
SAL41456,..,3,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,3,3
SAL41457,..,142,142,104,16,116,38,9,48,21,0,21,6,3,12,4,0,4,173,169,343
SAL41458,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,5,0,12
SAL41459,..,16,16,29,0,35,21,0,23,16,0,16,5,0,5,0,0,0,76,16,91
SAL41460,..,0,0,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,17,0,20
SAL41461,..,283,283,335,13,351,134,5,136,178,0,176,50,0,49,24,0,22,716,304,1022
SAL41462,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
SAL41463,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41464,..,256,256,329,29,354,140,8,147,179,7,183,57,0,57,21,0,21,722,293,1015
SAL41465,..,7,7,15,0,15,0,0,0,10,0,10,0,0,0,0,0,0,20,7,27
SAL41466,..,468,468,524,72,597,256,46,298,214,15,222,55,4,60,25,0,30,1072,604,1683
SAL41467,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SAL41468,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
SAL41469,..,12,12,12,0,12,5,0,5,7,0,7,3,0,3,0,0,0,25,12,34
SAL41470,..,4,4,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4,14
SAL41471,..,388,388,485,46,528,249,19,267,275,7,283,88,0,89,33,0,33,1129,456,1590
SAL41472,..,118,118,138,10,150,66,4,71,108,0,111,28,3,33,4,0,4,352,133,482
SAL41473,..,212,212,356,16,378,235,5,238,210,0,210,62,0,62,24,0,24,879,234,1117
SAL41474,..,28,28,69,3,77,35,0,35,26,0,26,19,0,19,10,0,10,151,35,182
SAL41475,..,10,10,20,0,20,5,0,5,7,0,7,0,0,0,0,0,0,32,10,46
SAL41476,..,298,298,333,18,346,66,0,66,57,0,57,31,0,31,10,0,10,495,312,802
SAL41477,..,43,43,41,6,46,19,0,19,21,0,21,5,0,5,0,0,0,93,47,138
SAL41478,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL41479,..,117,117,196,8,208,84,0,84,105,0,105,41,0,41,14,0,14,436,130,565
SAL41480,..,171,171,356,24,377,192,0,189,198,0,198,82,0,81,56,0,56,884,206,1093
SAL41481,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6
SAL41482,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5
SAL41483,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41484,..,10,10,34,0,34,13,0,13,18,0,18,6,0,6,6,0,6,84,10,96
SAL41485,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41486,..,0,0,6,0,6,0,0,0,0,0,0,4,0,4,0,0,0,8,0,8
SAL41487,..,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10
SAL41488,..,323,323,286,36,326,147,7,151,160,7,162,27,0,27,17,3,20,634,379,1016
SAL41489,..,12,12,14,0,20,9,0,9,9,0,9,7,0,7,0,0,0,43,13,58
SAL41490,..,569,569,552,63,619,212,35,246,214,6,223,67,0,70,8,0,10,1056,675,1735
SAL41491,..,123,123,187,5,190,72,6,74,80,0,87,34,0,39,10,0,10,384,136,522
SAL41492,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41493,..,15,15,32,3,33,13,0,13,17,0,17,7,0,7,5,0,5,76,22,89
SAL41494,..,56,56,128,3,133,63,0,63,73,0,73,18,0,18,9,0,9,290,60,353
SAL41495,..,51,51,68,0,75,32,0,32,46,0,44,10,0,10,4,0,4,163,54,219
SAL41496,..,0,0,6,0,6,3,0,3,3,0,3,4,0,4,0,0,0,13,0,15
SAL41497,..,63,63,132,0,132,53,0,56,73,0,73,37,0,37,5,0,5,308,72,377
SAL41498,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL41499,..,191,191,350,23,371,149,7,153,149,5,155,53,0,53,12,4,18,721,230,947
SAL41500,..,529,529,821,55,870,412,19,430,351,6,356,146,0,148,67,5,71,1793,606,2397
SAL41501,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL41502,..,8,8,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,8,19
SAL41503,..,19,19,30,0,30,10,0,10,12,0,12,8,0,8,4,0,4,66,19,83
SAL41504,..,0,0,12,0,12,5,0,5,3,0,3,7,0,7,0,0,0,26,0,30
SAL41505,..,854,854,762,41,807,212,3,214,139,0,141,61,0,61,20,0,20,1201,898,2097
SAL41506,..,4,4,8,0,8,4,0,4,3,0,3,0,0,0,0,0,0,23,4,31
SAL41507,..,189,189,259,12,273,171,5,170,157,0,157,74,0,74,46,0,46,710,207,912
SAL41508,..,88,88,142,4,150,69,0,69,59,0,59,19,0,19,14,0,14,304,92,397
SAL41509,..,8,8,8,0,8,0,0,0,5,0,5,4,0,4,0,0,0,22,8,29
SAL41510,..,3,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13
SAL41511,..,385,385,414,22,434,123,5,129,98,0,99,49,0,49,23,0,24,706,419,1121
SAL41512,..,24,24,67,0,73,8,0,8,28,0,28,6,0,6,4,0,4,109,24,136
SAL41513,..,25,25,15,0,15,0,0,0,4,0,4,0,0,0,0,0,0,22,25,45
SAL41514,..,429,429,340,27,367,129,9,137,141,0,147,59,7,67,9,0,9,679,471,1151
SAL41515,..,279,279,379,8,388,163,3,172,262,0,263,94,0,94,45,4,46,943,300,1245
SAL41516,..,4,4,8,0,8,0,0,0,7,0,7,0,0,0,0,0,0,22,4,29
SAL41517,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,5
SAL41518,..,530,530,671,38,717,143,5,150,119,0,117,44,0,44,29,0,29,1005,578,1590
SAL41519,..,50,50,56,3,59,28,0,28,15,0,15,8,0,8,0,0,0,111,56,166
SAL41520,..,0,0,11,0,11,0,0,0,6,0,6,0,0,0,0,0,0,14,0,14
SAL41521,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL41522,..,3,3,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,3,15
SAL41523,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9
SAL41524,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13
SAL41525,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,12
SAL41526,..,9,9,17,0,17,3,0,3,6,0,6,5,0,5,0,0,0,29,9,34
SAL41527,..,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,4,3,4
SAL41528,..,10,10,24,0,24,10,0,10,15,0,15,5,0,5,0,0,0,58,10,67
SAL41529,..,38,38,37,0,39,6,0,6,7,0,7,3,0,3,0,0,0,54,34,90
SAL41530,..,6,6,8,0,8,3,0,3,6,0,6,0,0,0,0,0,0,21,6,26
SAL41531,..,5,5,22,0,22,3,0,3,9,0,9,3,0,3,0,0,0,30,5,38
SAL41532,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
SAL41533,..,3,3,10,0,10,5,0,5,0,0,0,0,0,0,0,0,0,15,3,21
SAL41534,..,3,3,15,0,14,9,0,9,5,0,5,4,0,4,7,0,7,43,7,53
SAL41535,..,5,5,9,0,9,0,0,0,3,0,3,4,0,4,0,0,0,16,5,24
SAL41536,..,15,15,34,3,39,7,0,7,11,0,11,9,0,9,3,0,3,59,17,82
SAL41537,..,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,4,0,9
SAL41538,..,55,55,58,0,57,16,0,16,14,0,14,9,0,9,4,0,4,100,55,150
SAL41539,..,708,708,802,51,853,367,17,386,338,5,341,113,0,113,27,0,27,1644,781,2417
SAL41540,..,6,6,7,0,7,0,0,0,6,0,6,6,0,6,0,0,0,19,11,30
